id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
vl5UgRJAch1QlG8n89dbnA==,Propiedad,2020-02-03,9999-12-31,2020-02-03,-34.612287,-58.422895,Argentina,Capital Federal,Almagro,,,,1.0,,,38.0,34.0,,RIVADAVIA AL 4000,no paga
G9XlL/eV/F5xeKS3FzQg2A==,Propiedad,2019-11-13,9999-12-31,2019-11-13,-34.5655036,-58.4351335,Argentina,Capital Federal,Palermo,,,,5.0,,3.0,212.0,158.0,Mensual,EXCELENTE PISO DE 5 AMBIENTES CON TERRAZA PROPIA EN LA IMPRENTA - 3 COCHERAS,no paga
j20b+E7hTTx730ELhrhisw==,Propiedad,2019-11-27,2020-04-29,2019-11-27,-34.580738000000004,-58.398251,Argentina,Capital Federal,Palermo,,,,3.0,2.0,2.0,150.0,150.0,,Venta Departamento en Palermo Capital Federal Av. Figueroa Alcorta  3000,no paga
sg1m8MTi/s4JAamwMjcRsQ==,Propiedad,2019-11-03,2019-11-17,2019-11-03,-34.5982192139,-58.430038081300005,Argentina,Capital Federal,Almagro,,,,1.0,,1.0,39.0,35.0,,Departamento de 1 ambiente en Venta en Almagro norte,no paga
xdF8USlUg2A9JzYXFOugrg==,Propiedad,2019-04-25,2019-11-02,2019-04-25,-34.554077,-58.43673199999999,Argentina,Capital Federal,Belgrano,,,,2.0,,1.0,62.0,62.0,Mensual,"VENTA 2 amb de 62m2, amenities, seg 24h, luminoso, balcón aterrazado - La Pampa 700 - Belgrano Chico",no paga
QJLGcxq81FfgjjxUc7uZCw==,Propiedad,2020-03-21,2020-04-08,2020-03-21,-34.763791600000005,-58.3948235,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,,,,2.0,1.0,1.0,,,,"Departamento en Venta en Lomas de zamora,  g.b.a. zona sur  U$S 68000",no paga
9ArxD3g5x+bh+6cNi+mJew==,Propiedad,2019-08-06,2019-12-16,2019-08-06,-34.5917969,-58.4123649,Argentina,Capital Federal,Palermo,,,,2.0,,1.0,,32.0,Mensual,Dos ambientes apto prof.,no paga
MDANxq3YDgj1+Y5qGOAzmg==,Propiedad,2020-02-07,9999-12-31,2020-02-07,-34.9059255448,-57.9593163561,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,6.0,3.0,1.0,112.0,110.0,Mensual,Departamento - Microcentro,no paga
r+MVwvVgo58M12O2G/LTWw==,Propiedad,2020-01-23,2020-04-18,2020-01-23,-32.9400595,-60.6422846,Argentina,Santa Fe,Rosario,,,,,,1.0,,,,MONOAMBIENTE EN CONSTRUCCION - ZONA DE GRAN VALOR RESIDENCIAL Y ALTA D,no paga
824VxfgGSPXZd9JvjWp4dg==,Propiedad,2019-09-21,2019-12-23,2019-09-21,-34.5635333806,-58.4616216646,Argentina,Capital Federal,Belgrano,,,,3.0,2.0,2.0,121.0,81.0,,Semipiso - 3 ambientes c/patio - Belgrano R,no paga
CSzZkAzouKr5pkEVEKW/Eg==,Propiedad,2019-12-17,2020-03-13,2019-12-17,-34.5713512495,-58.4334325271,Argentina,Capital Federal,Palermo,,,,2.0,,1.0,63.0,63.0,Mensual,"Ortega y Gasset 1900 Hermoso 2 amb, 63 m2,cocher, lavadero amenities - Las Cañitas",no paga
b5feRBsi7IfAQnucpRTUvw==,Propiedad,2019-11-02,2020-01-21,2019-11-02,-34.570043,-58.47957099999999,Argentina,Capital Federal,Villa Urquiza,,,,3.0,2.0,1.0,84.0,72.0,,VENTA DEPARTAMENTO 3 AMB BELGRANO VILLA URQUIZA,no paga
SPrbteT0li24fOdDxEypyg==,Propiedad,2019-07-14,2020-01-20,2019-07-14,-34.77618,-58.392489000000005,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Temperley,,,2.0,1.0,1.0,60.0,56.0,,Venta Departamento de 2 ambientes,no paga
LIe8+KPHM7iaAmCUNQt9OA==,Propiedad,2020-01-29,2020-04-27,2020-01-29,-31.39929008,-64.19604492,Argentina,Córdoba,,,,,,,1.0,,,,Martín García  500 1°  - U$D 44.000 - Departamento en Venta,no paga
QWPYVMzjMieOws8KKXkzLg==,Propiedad,2020-01-23,2020-04-28,2020-01-23,-32.962348399999996,-60.654962,Argentina,Santa Fe,Rosario,,,,,,,,,,DEPARTAMENTO PREMIUM 2 DORMITORIOS - BALCON AMPLIO CON PARRILLERO - TE,no paga
efwiqQUt5oXY0g6WaPaJrA==,Propiedad,2019-10-22,9999-12-31,2019-10-22,-34.6314588,-58.4330312,Argentina,Capital Federal,Parque Chacabuco,,,,3.0,,1.0,56.0,52.0,Mensual,"Departamento de 3 ambientes en venta con balcón y cochera, en Parque Chacabuco",no paga
Wq3aJkryuxNfgUYcrd7FUw==,Propiedad,2020-02-05,2020-02-06,2020-02-05,-31.41300201,-64.1628418,Argentina,Córdoba,,,,,,,1.0,,,,24 De Septiembre  1500 - U$D 67.000 - Departamento en Venta,no paga
7p7j7EMvZ9/RZWtZP82jQw==,Propiedad,2020-01-13,2020-01-25,2020-01-13,-34.633482,-58.50190799999999,Argentina,Capital Federal,Villa Luro,,,,1.0,1.0,1.0,25.0,24.0,,MONOAMBIENTE C/ BALCÓN VILLA. LURO CAPITAL FEDERAL,no paga
Elq/usDfwxlhhrVr6mJ+JQ==,Propiedad,2019-12-30,2020-04-28,2019-12-30,-37.9982516,-57.5515525,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,2 AMB INTERNOS LUMINOSO. RIVADAVIA - CATAMARCA,no paga
i7+g6l4DV6EXIkVb4e6E8A==,Propiedad,2020-03-07,9999-12-31,2020-03-07,-34.918887057,-57.925915655299995,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,3.0,2.0,1.0,50.0,,Mensual,Departamento - La Plata,no paga
cYvx2rp8kzwWncTPb9mkiA==,Propiedad,2020-01-08,2020-04-18,2020-01-08,-32.9335583,-60.655315,Argentina,Santa Fe,Rosario,,,,,,,,,,MONOAMBIENTE A ESTRENAR EN LA MEJOR ZONA DE PICHINCHA,no paga
TkuDKRkylkHZH/o2cTtKpQ==,Propiedad,2020-03-30,2020-04-03,2020-03-30,-34.6024282849,-58.425294898699995,Argentina,Capital Federal,Almagro,,,,3.0,2.0,1.0,52.0,52.0,,Departamento de 3 ambientes en Venta en Almagro,no paga
HZA1A1QBZMB7bOkom7O3Sw==,Propiedad,2020-02-07,2020-02-28,2020-02-07,-34.5966679,-58.418935100000006,Argentina,Capital Federal,Palermo,,,,1.0,1.0,1.0,55.0,40.0,Mensual,"Venta 1 Amb. dividido en Palermo, apto profesional",no paga
tOuqd6NVfy2bzkM+b5RHrQ==,Propiedad,2019-09-18,2020-01-21,2019-09-18,-34.552139000000004,-58.469207999999995,Argentina,Capital Federal,Nuñez,,,,2.0,1.0,1.0,40.0,89.0,,Departamento de 2 amb con patio en pleno Núñez,no paga
FpG2oO9ayjLhCS21l2gXRQ==,Propiedad,2020-01-28,2020-02-05,2020-01-28,-34.6016986441,-58.3885235587,Argentina,Capital Federal,Tribunales,,,,1.0,1.0,1.0,53.0,53.0,Mensual,Oficina - Plaza S.Martin,no paga
Wposs6/dAiMAuB5RODvvFw==,Propiedad,2019-09-21,2019-12-23,2019-09-21,-34.4575751,-58.533359499999996,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Beccar,,,2.0,1.0,1.0,58.0,52.0,,Venta 2 amb  c cochera a estrenar Beccar,no paga
5Xt82pJZ2Y9C9CBd7kG2Bg==,Propiedad,2020-02-13,9999-12-31,2020-02-13,,,Argentina,Santa Fe,Los Laureles,,,,4.0,3.0,4.0,,,,EN VENTA DPTO EN POZO ZONA BOGGIANI,no paga
UySfzBTnjSOKONrliouR+w==,Propiedad,2019-11-12,2020-01-29,2019-11-12,-34.572507,-58.4470466,Argentina,Capital Federal,Colegiales,,,,1.0,0.0,1.0,,,,"Departamento en Venta en Colegiales, Capital federal U$S 124605",no paga
TnH48luEVeK+iH6as9JoFQ==,Propiedad,2020-01-19,2020-02-14,2020-01-19,,,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Pilar,,,2.0,1.0,1.0,,,,OPPEL | Departamento en Venta | Cod: 30788,no paga
bVccxfcAIHCJq5CZblrp9A==,Propiedad,2020-01-20,2020-01-20,2020-01-20,-38.004179,-57.5466163,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,Mensual,DEPTO. 2 AMB. BOLIVAR 2300,no paga
MnX0p/AAzQr68TrXWH0HWg==,Propiedad,2019-11-12,9999-12-31,2019-11-12,-38.00534570000001,-57.544828,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,,"2 Ambientes a la calle, reciclado. Increible vista",no paga
9R80OQ2DIt/+WlwQjaBMRQ==,Propiedad,2019-04-05,2020-02-25,2019-04-05,-31.41347,-64.197194,Argentina,Córdoba,Córdoba,Alberdi,,,1.0,,1.0,,,,Depto 1 dorm - Alberdi - Novaterra II,no paga
LI9oYjBrE9pyTfFlF8sytA==,Propiedad,2020-01-17,9999-12-31,2020-01-17,-37.9827255,-57.5483365,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,La Perla,,,2.0,1.0,1.0,68.0,,Mensual,Departamento - La Perla,no paga
Zk9CqiHyjYMMqcFHOkImSQ==,Propiedad,2019-12-30,2020-04-28,2019-12-30,-34.5892809,-58.5142034,Argentina,Capital Federal,Villa Devoto,,,,,,1.0,,,,Departamento en venta de 2 dormitorios en Villa Devoto,no paga
KFgypBJVIoX0wyqQRO/34A==,Propiedad,2019-11-07,2019-11-12,2019-11-07,-34.565575,-58.4419576,Argentina,Capital Federal,Palermo,,,,5.0,4.0,3.0,,,,"Departamento en Venta en Belgrano, Capital federal U$S 1000000",no paga
UC2q12yvLC7cHPad+HJRYg==,Propiedad,2019-10-11,2019-11-02,2019-10-11,,,Argentina,Capital Federal,Nuñez,,,,2.0,1.0,2.0,51.0,43.0,Mensual,"2 ambientes boutique con balcón, patio y cochera!",no paga
DulS859hU2s2rX42W23Syw==,Propiedad,2019-10-16,9999-12-31,2019-10-16,,,Argentina,Santa Fe,Rosario,,,,2.0,1.0,1.0,42.0,,,OPORTUNIDAD!! IMPECABLE DEPARTAMENTO DISPONIBLE DE 1 DORMITORIO PASCO 1600-,no paga
VlWjDy7qwGV1710nVmiGXw==,Propiedad,2019-12-08,9999-12-31,2019-12-08,-34.602866,-58.37945799999999,Argentina,Capital Federal,Centro / Microcentro,,,,2.0,1.0,1.0,30.0,30.0,,VENTA DEPARTAMENTO 2 AMBIENTES - MICROCENTRO,no paga
wnax54crq2Wj4v4+3um1bQ==,Propiedad,2020-01-23,9999-12-31,2020-01-23,-34.6225654,-58.4315385,Argentina,Capital Federal,Caballito,,,,3.0,2.0,1.0,,,,"Departamento en Venta en Caballito, Capital federal U$S 104000",no paga
AEUW7D3gLgDoYeQn87b8BQ==,Propiedad,2020-02-05,2020-03-31,2020-02-05,-34.400569,-58.649407,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,3.0,2.0,3.0,,100.0,Mensual,Venta depto 3 amb. impecable   Antares - Nordelta Tigre,no paga
3Te5SmjRMMD2CLdLjtFMBQ==,Propiedad,2020-01-01,2020-04-27,2020-01-01,-37.9999422,-57.5436777,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,"Monoambiente c/ Vista al Mar, Luro 2300",no paga
3Y7tj53vlxFmObJ3gW0bxg==,Propiedad,2019-09-21,9999-12-31,2019-09-21,-34.6009807,-58.410900899999994,Argentina,Capital Federal,Balvanera,,,,,,,,,Mensual,"Departamento • 50m² • 3 Ambientes Agüero 777, C1190 CABA, Argentina, Balvanera, Capital Federal",no paga
+DxdpUhpQqHrRMtPQ8KvjA==,Propiedad,2019-06-17,2020-02-13,2019-06-17,-34.578468,-58.488916,Argentina,Capital Federal,Villa Urquiza,,,,4.0,,2.0,,107.0,,Departamento en Venta ubicado en Villa Urquiza,no paga
6IvlD+XWtv8Brw4wXDxr8w==,Propiedad,2020-02-12,2020-02-13,2020-02-12,-34.61104,-58.43824,Argentina,Capital Federal,Caballito,,,,4.0,3.0,2.0,136.0,121.0,,Departamento de 4 ambientes en Venta en Caballito,no paga
o9/PagQua0cHCh89Ux2R3w==,Propiedad,2019-09-21,2019-10-12,2019-09-21,-34.590762700000006,-58.386980099999995,Argentina,Capital Federal,Recoleta,,,,5.0,2.0,1.0,160.0,135.0,,VENTA RECOLETA,no paga
eWGb6F5QjmKbwbNaosLZOw==,Propiedad,2020-01-15,9999-12-31,2020-01-15,-34.553513,-58.461036,Argentina,Capital Federal,Nuñez,,,,2.0,,2.0,,,,"Departamento Semipiso  en Venta ubicado en Núñez, Capital Federal",no paga
c3RXHXQwsiXMxt6nZ7zMVQ==,Propiedad,2020-02-06,9999-12-31,2020-02-06,-34.41845,-58.577817,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,3.0,2.0,2.0,,,,"Hermoso 3 ambientes en el centro de Tigre, con cochera y ame",no paga
8Q7mxWLjGcKMvPTrVhnVkQ==,Propiedad,2019-10-12,2019-12-23,2019-10-12,-34.4719804,-58.5186944,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,San Isidro,,,2.0,1.0,1.0,52.0,50.0,,Excelente Departamento en San Isidro,no paga
qF9QiKuqL9EGW0e9u6NMMA==,Propiedad,2019-12-29,2019-12-29,2019-12-29,-37.999315,-57.542540599999995,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,Mensual,2 AMB. EXTERNO VISTA AL MAR C/COCHERA - CORRIENTES - DIAG. ALBERDI,no paga
hMpZA1G3G6dxYBY+6YrYng==,Propiedad,2019-11-02,2019-11-04,2019-11-02,-32.9368532,-60.647416,Argentina,Santa Fe,Rosario,,,,2.0,1.0,1.0,66.0,44.0,,VENTA DEPARTAMENTO ZONA DORREGO Y SALTA!! OPORTUNIDAD INVERSIÓN,no paga
VSv9U3+rC5QgzrTCw54pWw==,Propiedad,2019-06-03,9999-12-31,2019-06-03,-38.0056385,-57.5504939,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,45.0,45.0,,VENTA 2 amb.,no paga
fUNzFUUn8uIK1qc9QYQM6A==,Propiedad,2019-07-30,9999-12-31,2019-07-30,-34.6456109,-58.51596800000001,Argentina,Capital Federal,Liniers,,,,2.0,,1.0,86.0,66.0,Mensual,A estrenar de categoria con terraza propia,no paga
vuK09dlPC+pChaDIzCeERg==,Propiedad,2020-04-10,2020-04-16,2020-04-10,-34.602012637,-58.4290400283,Argentina,Capital Federal,Almagro,,,,1.0,,,35.0,28.0,,Departamento de 1 ambiente en Venta en Almagro,no paga
Az+ZmicqCmYy1P8dtxuZyw==,Propiedad,2020-03-09,9999-12-31,2020-03-09,-34.623662700000004,-58.3783006,Argentina,Capital Federal,San Telmo,,,,2.0,1.0,1.0,,45.0,Mensual,Departamento 2 amb. en San Telmo,no paga
82n7koXpXV2YBAT1MHGUCA==,Propiedad,2020-03-20,2020-04-08,2020-03-20,-38.0013902,-57.5476875,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Centro,,,1.0,1.0,1.0,,,,Ambiente reciclado y amoblado en Belgrano y Cordoba,no paga
RP50zKd8chlF+nuU8wQFug==,Propiedad,2020-01-09,2020-02-19,2020-01-09,,,Argentina,Santa Fe,Rosario,,,,,,1.0,,,,monoambiente a la venta . entrega inmediata,no paga
hwP8QaMR+BUf6MtBSk06Nw==,Propiedad,2019-09-04,2019-10-13,2019-09-04,,,Argentina,Santa Fe,Rosario,,,,3.0,1.0,,60.0,46.0,,DEPARTAMENTO 1 DORMITORIO AMPLIO CON BALCONES TERRAZAS - FRENTE / CONTRAFRENTE. CON COCHERA,no paga
WKyvSd1vMpE3JFZF/KP9fA==,Propiedad,2020-01-10,2020-01-11,2020-01-10,-38.0025943,-57.55647,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,Mensual,Departamento en Venta,no paga
dT3dvC9Vt3Pu+EaDZ1RVuw==,Propiedad,2019-11-06,2020-05-26,2019-11-06,-34.551434313,-58.442598646,Argentina,Capital Federal,Belgrano,,,,4.0,,3.0,121.0,108.0,Mensual,Dragones 2200 - Belgrano Chico,no paga
OOCVe8bAk2fnjqJsCMfZeA==,Propiedad,2019-04-02,2019-12-01,2019-04-02,-31.35217667,-64.26774597,Argentina,Córdoba,Córdoba,,,,2.0,,2.0,146.0,117.0,,Tomas Garzon  5700 2°  - U$D 250.099 - Departamento en Venta,no paga
8Hy0yeUyM6MH35vSgE7Osw==,Propiedad,2019-12-18,2020-01-08,2019-12-18,-34.5963684,-58.398667,Argentina,Capital Federal,Recoleta,,,,1.0,,1.0,33.0,33.0,Mensual,Departamento monoambiente en Recoleta - Ideal estudiantes o renta!,no paga
qPIWSMbGjjVp9YfwpV74PQ==,Propiedad,2020-02-12,2020-03-13,2020-02-12,-34.599207299999996,-58.5316821,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,3.0,2.0,1.0,,,,3 AMBIENTES | PASTORINO 945,no paga
NkAise90ZfkYRj8K9MK8Hg==,Propiedad,2019-12-31,2020-04-27,2019-12-31,,,Argentina,Capital Federal,,,,,,,1.0,,,,"2 AMBIENTES DE PRIMERA CATEGORIA, SUPER AMPLIO!!",no paga
vgkHPY0xCYdzz1CwC0UzRA==,Propiedad,2019-03-21,9999-12-31,2019-03-21,,,Argentina,Bs.As. G.B.A. Zona Sur,Berazategui,Platanos,,,2.0,,1.0,38.0,38.0,Mensual,Departamento - La Plata,no paga
eMTaU6/xDvZgJQk68Vt+yw==,Propiedad,2020-01-08,2020-02-19,2020-01-08,-38.7156453,-62.266278,Argentina,Buenos Aires Interior,Bahía Blanca,,,,,,3.0,,,,VENTA DEPARTAMENTO 3D CON BALCON AL FRENTE,no paga
udo5EkJjKFELCjYXvVLsaQ==,Propiedad,2019-10-18,2019-12-23,2019-10-18,-31.650748999999998,-60.718026,Argentina,Santa Fe,Santa Fe,,,,3.0,2.0,1.0,70.0,70.0,,VENDO PLAN PILAY ADJUDICADO Y EN POSESION ,no paga
/xWweJUNWdEQHZPK4ui06Q==,Propiedad,2019-11-13,9999-12-31,2019-11-13,-34.6189076,-58.4025071,Argentina,Capital Federal,San Cristobal,,,,2.0,1.0,1.0,,,,"Departamento en Venta en San cristobal, Capital federal U$S 128000",no paga
Krx8KPVAflpsUgakjPF5Vg==,Propiedad,2019-10-16,9999-12-31,2019-10-16,-34.6371946,-58.4771484,Argentina,Capital Federal,Floresta,,,,1.0,,1.0,40.0,40.0,Mensual,Departamentos en pozo. Ideal inversor. Ensenada 365,no paga
G1sOoR1/0mE/PmZrChTurw==,Propiedad,2020-01-10,2020-02-20,2020-01-10,-31.4184531,-64.1849922,Argentina,Córdoba,,,,,,,3.0,,,,SE VENDE PISO 3 DORMITORIOS A METROS DEL PATIO OLMOS,no paga
vW5NsxLB1/LeNE5kTbE7qg==,Propiedad,2019-10-09,9999-12-31,2019-10-09,-34.897046,-56.11575,Uruguay,Montevideo,,,,,2.0,,1.0,,40.0,Mensual,Apartamento de 1 dormitorio en venta en Malvín,no paga
zZnwNTxnQgpKSNLb8FFA7w==,Propiedad,2019-09-30,2020-06-10,2019-09-30,-34.5707382,-58.4332186,Argentina,Capital Federal,Belgrano,,,,4.0,,2.0,175.0,162.0,Mensual,BELGRANO | Ortega y Gasset al 1900. Semi Piso de 4 ambientes con cochera.,no paga
as7WkImrhM9G26bIM3fvXw==,Propiedad,2019-06-16,2019-10-16,2019-06-16,-34.5960603,-58.37973420000001,Argentina,Capital Federal,Retiro,,,,2.0,1.0,1.0,,,,Capital Federal (Centro) a metros de Av. 9 de Julio y de Av. Santa Fe,no paga
c3el+bIs5D5vOEkc+ElSZg==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.7074905082,-58.3881120163,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,4.0,3.0,2.0,,,,Departamento en Venta en Lanus Este,no paga
wxNPn+2L6f49wnk2NjfeAw==,Propiedad,2019-08-02,2020-05-04,2019-08-02,-34.8912533,-58.510374,Argentina,Bs.As. G.B.A. Zona Sur,Ezeiza,Canning,,,2.0,,1.0,74.0,42.0,Mensual,2 AMB. EN PB C/ JARDÍN VENTA ENTREGA OCTUBRE DE 2019  SOTAVENTO CANNING,no paga
vFO6DUL7vrDzgt6/OrWZSw==,Propiedad,2019-08-16,2019-10-24,2019-08-16,-34.613487,-58.377532900000006,Argentina,Capital Federal,Monserrat,,,,1.0,,1.0,26.0,26.0,Mensual,Departamento - Monserrat,no paga
Hkt+We8o/sWfuP01c6bUYw==,Propiedad,2019-11-13,2020-06-05,2019-11-13,-38.00262070000001,-57.5552931,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,,1.0,70.0,70.0,Mensual,Departamento - Mar Del Plata,no paga
s9TNWbDK5GP8skWcdND6vA==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-34.721379507399995,-58.259780470200006,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,2.0,,,,Departamento en Venta en Quilmes Centro,no paga
LmqreN/9e+UrElB6p5J1Jw==,Propiedad,2019-12-03,9999-12-31,2019-12-03,,,Argentina,Santa Fe,Rosario,,,,3.0,1.0,1.0,,,,DUPLEX A ESTRENAR - 1 DORMITORIO CON PATIO - CERCANO A FACULTAD DE MEDICINA,no paga
D57x7NFSwKUz7CsRsCaCJg==,Propiedad,2020-01-07,2020-04-28,2020-01-07,-38.0067434,-57.542835399999994,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,3 ambientes reciclado,no paga
k4LiuyQZJCz7o/BB8jEBig==,Propiedad,2019-04-12,9999-12-31,2019-04-12,-34.9345765,-54.9029916,Uruguay,Maldonado,Punta del Este,,,,4.0,3.0,5.0,770.0,,Mensual,DEPARTAMENTO EN VENTA,no paga
vNEOZUHjZWedOH1nOC7LpQ==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-32.94900513,-60.63159943,Argentina,Santa Fe,Rosario,,,,2.0,,1.0,80.0,70.0,,Juan Manuel De Rosas  900 - U$D 145.000 - Departamento en Venta,no paga
HoxYY+HwguCD9HoXtEJa8w==,Propiedad,2020-01-08,2020-04-18,2020-01-08,-32.9590716,-60.650394999999996,Argentina,Santa Fe,Rosario,,,,,,2.0,,,,SE VENDE!! Departamento de calidad - Muy amplio - A metros de AV.Pelle,no paga
DHyedo9iJBshAHbWRc1evg==,Propiedad,2019-08-20,2020-02-13,2019-08-20,-34.519931,-58.474284999999995,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,,,,3.0,,3.0,,83.0,,Departamento en Venta ubicado en Vicente López,no paga
P0d2MX3y4BIFZHZgqF8vow==,Propiedad,2019-10-09,2019-10-24,2019-10-09,-34.922235,-56.160339,Uruguay,Montevideo,,,,,3.0,,2.0,,76.0,Mensual,Apartamento penthouse 2 dormitorios venta Punta Carretas,no paga
KElEkxw8TH066dZgODwXrA==,Propiedad,2019-09-18,2019-12-17,2019-09-18,-34.752444,-58.279986,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Quilmes,,,3.0,2.0,1.0,58.0,48.0,,3 ambientes con balcon y espacio guardacoches.,no paga
Ixj1PZ5emrXPcvl7L7qCJQ==,Propiedad,2019-06-01,9999-12-31,2019-06-01,-34.5914789,-58.3860063,Argentina,Capital Federal,Recoleta,,,,6.0,,3.0,356.0,256.0,Mensual,VENTA CON RENTA Parera 25 PB Patio TERRAZA como una CASA,no paga
SfRjj1UMtfC9gcPfQijK2A==,Propiedad,2020-02-18,9999-12-31,2020-02-18,-31.394735999999998,-64.2345825,Argentina,Córdoba,Córdoba,,,,,1.0,2.0,,,Mensual,"DUPLEX - TERRAFORTE 1 - Piso 17 y 18. - TIPOLOGIA ""C"" (La más grande)",no paga
QYLQGOkxaMNBmC5oxfdRXA==,Propiedad,2020-01-08,9999-12-31,2020-01-08,-34.5914256,-58.396611,Argentina,Capital Federal,Barrio Norte,,,,2.0,,1.0,39.0,39.0,Mensual,Departamento - Barrio Norte,no paga
tKGmoupB8r7OfE/8mz2z3A==,Propiedad,2020-02-11,2020-02-12,2020-02-11,-34.6054421522,-58.3980441767,Argentina,Capital Federal,Balvanera,,,,3.0,2.0,1.0,63.0,45.0,,Departamento de 3 ambientes en venta con balcón aterrazado en Balvanera Apto Crédito o FINANCIACIÓN DIRECTA PROPIETARIO,no paga
ns2asIw8ejiEcgmujaGQFw==,Propiedad,2020-02-15,2020-02-16,2020-02-15,-34.5910153974,-58.4147382228,Argentina,Capital Federal,Palermo,Palermo Soho,,,2.0,1.0,1.0,24.0,24.0,Mensual,Venta. Departamento 2 Ambientes. 24m². Excelente para inversión. Bajas Expensas.   Vidt y Bulnes. Palermo.,no paga
SWdMQV5f80Mf83G9AVXsfQ==,Propiedad,2020-01-23,2020-02-27,2020-01-23,-34.6184228,-58.439818599999995,Argentina,Capital Federal,Caballito,,,,3.0,2.0,1.0,,,,"Departamento en Venta en Caballito, Capital federal U$S 105000",no paga
AZl1dVpgKog1abDPUBt5DQ==,Propiedad,2020-01-20,2020-01-20,2020-01-20,-38.0119533,-57.555593200000004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,3.0,,,Mensual,AMPLIO 3 AMBIENTES CON COCHERA Y BAULERA. CHAUVIN,no paga
J7iIuyd3Dg1m4ON6T+gRqQ==,Propiedad,2019-12-21,2019-12-23,2019-12-21,-34.5629555,-58.467425,Argentina,Capital Federal,Belgrano,,,,4.0,3.0,2.0,80.0,80.0,,Departamento de cuatro ambientes con cochera y baulera en venta Belgrano,no paga
g23uCr8fO90xjoQyhjzXNQ==,Propiedad,2020-03-05,9999-12-31,2020-03-05,,,Argentina,Buenos Aires Interior,Benito Juárez,,,,,2.0,2.0,234.0,234.0,Mensual,Departamentos en Venta en Cancun,no paga
Hx53OUui1QcXTxms6Pl9wQ==,Propiedad,2020-02-18,2020-02-20,2020-02-18,,,Argentina,Capital Federal,Nuñez,,,,3.0,2.0,2.0,88.0,82.0,,VENTA - 3 AMBIENTES CON COCHERA Y BAULERA - NUÑEZ -,no paga
j8YZrMu1C+Uj4PbQ6Uog3A==,Propiedad,2019-11-06,2019-12-23,2019-11-06,-34.640005200000004,-58.50979920000001,Argentina,Capital Federal,Villa Luro,,,,3.0,2.0,1.0,60.0,60.0,,VENTA 3 AMB. C/COCHERA CUBIERTA. SUPER LUMINOSO. PISO ALTO,no paga
7q9GNmiQGZ6SF4Aglak6bg==,Propiedad,2020-01-15,9999-12-31,2020-01-15,-34.425088,-58.65668,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,2.0,,2.0,,,,"Departamento  en Venta ubicado en Flumine, Nordelta",no paga
066mxSGT70yLB93pxS1EbQ==,Propiedad,2019-11-13,9999-12-31,2019-11-13,-38.000374,-57.546903,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,1.0,1.0,37.0,37.0,,Venta 2 ambientes en Galeria Eves ,no paga
8O0f+4PilAeiP1kPaS+H4A==,Propiedad,2019-10-12,2019-12-23,2019-10-12,-34.5679415472,-58.4361018218,Argentina,Capital Federal,Palermo,,,,2.0,1.0,2.0,84.0,84.0,,NUEVO VENTA URGENTE EXCELENTE DUPLEX RECICLADO A NUEVO UNICO SOL Y LUZ TODO EL DIA ,no paga
