id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
rUbFSRcAF8wiRM0nk5hT0w==,Propiedad,2020-03-21,2020-04-08,2020-03-21,-34.7760935,-58.4039937,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Temperley,,,5.0,4.0,2.0,,,,"Casa en Venta en Temperley oeste,  temperley  U$S 370000",no paga
xPFB4W46XCO7hGWst5TvlA==,Propiedad,2019-09-22,2020-03-29,2019-09-22,-34.616726,-58.671013,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,4.0,3.0,2.0,300.0,129.0,,Casa 4 Ambientes a estrenar en Barrio Cerrado,no paga
BcHzNrxEtS2Zzu7wD5uy5A==,Propiedad,2019-04-28,9999-12-31,2019-04-28,-34.3596848,-58.804748700000005,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,3.0,,3.0,,130.0,,SIEGRIST/ BARRIO JARDINES DE ESCOBAR (Posibilidad de realizar pagos parciales),no paga
0n30RkSUPHOkboBqOUiRBw==,Propiedad,2020-01-10,2020-01-11,2020-01-10,-34.76491927,-58.20316315,Argentina,Bs.As. G.B.A. Zona Sur,Berazategui,,,,,,3.0,,,,"Casa en Venta, 210mts, 3 dormitorios 179498",no paga
skxQ0JtfeIBP2ni6SMXWdQ==,Propiedad,2019-11-12,9999-12-31,2019-11-12,-34.5235941,-58.703531000000005,Argentina,Bs.As. G.B.A. Zona Norte,Malvinas Argentinas,,,,3.0,2.0,,,,,"Casa en Venta en Los polvorines, Malvinas argentinas U$S 78000",no paga
f7HgVJN4QtPYCZRXv73R5Q==,Propiedad,2020-02-01,2020-02-07,2020-02-01,-34.560885999999996,-58.543053,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Andres,,,3.0,2.0,1.0,80.0,80.0,,Venta Depto 3 amb-cochera-jardin-parrilla,no paga
Wi4qGBgeaQa74E9Z3GnWtg==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.677158404299995,-58.3456803654,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,5.0,3.0,2.0,,,,Casa para 2 Familias en Venta en Sarandi Este,no paga
KeFUJRVRx/4Tn1bCEzpTzg==,Propiedad,2019-12-17,9999-12-31,2019-12-17,-32.995578,-68.72285,Argentina,Mendoza,Maipú,,,,2.0,1.0,1.0,312.0,45.0,,VENDE CASA EN CLUB DE CAMPO MAIPU,no paga
2uM/8pCSS6BqFuusARyUBg==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-38.2615879846,-57.835669418900004,Argentina,Buenos Aires Costa Atlántica,Miramar,,,,3.0,2.0,2.0,,,,Duplex en Venta en Miramar,no paga
8G+ATgoRNOFEI94jipEyJA==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.6907375669,-58.7733382224,Argentina,Bs.As. G.B.A. Zona Oeste,Merlo,,,,,2.0,,,,,Casa en Venta en Barrio Loma Grande,no paga
DRr0HkcqkECdw0P4R0ExmQ==,Propiedad,2019-12-30,9999-12-31,2019-12-30,-34.5008133,-58.4811443,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,La Lucila,,,4.0,,1.0,165.0,155.0,Mensual,DX A ESTRENAR EN  L. LUCILA  PRECIO REBAJADO,no paga
Ij3Y5s/sKQuai0VizzdpjA==,Propiedad,2019-11-30,2020-03-07,2019-11-30,-34.32669,-58.860457999999994,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,Loma Verde,,,7.0,3.0,2.0,870.0,98.0,,CASA C/ PILETA  EN VENTA LOMA VERDE,no paga
sZdIlzOFqW+RDLCDx2ES8g==,Propiedad,2020-01-28,2020-01-28,2020-01-28,-37.9751189,-57.574315399999996,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,Mensual,Casa 3 Amb. garag. Villa Primera,no paga
cmK/Rhh6AAogQ1EcTdd4aQ==,Propiedad,2019-10-18,2019-11-04,2019-10-18,-34.574205,-58.634324,Argentina,Bs.As. G.B.A. Zona Oeste,Hurlingham,Hurlingham,,,2.0,2.0,2.0,337.0,267.0,,CASA VENTA HURLINGHAM STUD 2 AMBIENTES FINANCIA,no paga
UQa6dDdxkne/oSDBWblrIw==,Propiedad,2019-04-20,2020-06-08,2019-04-20,-34.6735638,-58.692859899999995,Argentina,Bs.As. G.B.A. Zona Oeste,Merlo,San Antonio De Padua,,,3.0,,2.0,150.0,150.0,Mensual,VENTA– S. A DE PADUA– CHALET DE CATEGORÍA – NOBEL 380– U$S 250.000,no paga
WiS5IVmRSJusH2ZLOee5vA==,Propiedad,2019-11-06,2019-12-23,2019-11-06,,,Uruguay,Colonia,,,,,,3.0,1.0,173.0,173.0,,Venta - Avda Batlle y Ordoñez - Nueva Helvecia ,no paga
+tHcOOx2yBDsHemErAY0vw==,Propiedad,2020-03-17,9999-12-31,2020-03-17,-32.90579224,-60.90817642,Argentina,Santa Fe,Roldán,,,,,,,670.0,320.0,,Catamarca  600 - U$D 270.000 - Casa en Venta,no paga
IHDOLCJe4kcPxKUh7Pq5YQ==,Propiedad,2020-01-08,2020-04-27,2020-01-08,-33.0338735,-68.87925959999998,Argentina,Mendoza,Luján de Cuyo,,,,,,1.0,,,,SE VENDE CASA CENTRO LUJAN DE CUYO,no paga
4EV5kUKpFjUi4fMDKFeHzg==,Propiedad,2019-08-03,9999-12-31,2019-08-03,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,4.0,,3.0,180.0,180.0,,"Barrio San Andres, Tigre Lote / N° 0 - U$D 298.000 - Casa en Venta",no paga
pLiEfzOxSHt0vloBRkQflw==,Propiedad,2019-03-27,2019-10-07,2019-03-27,-39.0305466,-67.57827590000001,Argentina,Río Negro,General Roca,,,,,,,,,Mensual,Casa 3 dorm. Centrica sobre calle Hipolito Irigoyen (canalito),no paga
ybNLGi0JEvqAYgN4ubJFkQ==,Propiedad,2020-01-08,2020-02-19,2020-01-08,-38.0213911,-57.569083400000004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,ICIAR PROPIEDADES VENDE,no paga
MjZQ7/83VM55e+vlu9YBVw==,Propiedad,2020-02-17,9999-12-31,2020-02-17,,,Argentina,Capital Federal,,,,,6.0,2.0,4.0,,,,6 Amb. 2 Dor. 233 M2 Cub,no paga
tr45gcjc2qMzM2Dq7D1poQ==,Propiedad,2019-06-12,2020-06-11,2019-06-12,-34.4002362,-58.6399581,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,6.0,,3.0,320.0,270.0,Mensual,Casa - Venta - 6 ambientes - Santa Maria De Tigre,no paga
aXF0aOm9Jqch5L56Aezi9Q==,Propiedad,2019-04-08,9999-12-31,2019-04-08,-34.361126500000005,-58.7509554,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,4.0,,3.0,180.0,160.0,Mensual,Casa - Barrio Cerrado San Matias - Escobar,no paga
9LZ4CTe8WtxzMjDUZm+Kqg==,Propiedad,2020-01-07,2020-02-13,2020-01-07,-34.5400939,-58.484087699999996,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida,,,,3.0,3.0,240.0,210.0,,Moderno Dúplex 4 Amb con Play-room y Jardín en Amplio Lote,no paga
Y2Rz1Zax6IaAjiM2iglYaw==,Propiedad,2019-09-19,9999-12-31,2019-09-19,-34.292098200000005,-58.7660934,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,6.0,,4.0,350.0,350.0,Mensual,Casa - Cube,no paga
P9sBYz36WIafj9GEtOAeBA==,Propiedad,2019-10-04,2020-03-06,2019-10-04,-34.65900739999999,-58.787381700000005,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,Moreno,,,5.0,,1.0,,120.0,Mensual,Casa - Moreno,no paga
u16nLdxn6VPAxm+zxYV/5g==,Propiedad,2020-01-29,2020-01-29,2020-01-29,-34.93409348,-57.95815277,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,,,1.0,,,Mensual,22  100 - U$D 75.000 - Casa en Venta,no paga
+VqNyNH3RuZD9ZUG1k788g==,Propiedad,2020-03-20,9999-12-31,2020-03-20,-34.5313135,-58.577071,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,,,3.0,2.0,1.0,,80.0,Mensual,PH TIPO CASA 3 AMB C/COCHERA,no paga
3icSiZD7kFwQ9bO/5mOZmw==,Propiedad,2019-12-29,2020-04-28,2019-12-29,-38.0327146,-57.592859499999996,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,3.0,,,,CHALET + DEPTO,no paga
YAc/zVmvbotsMuJDwLULDg==,Propiedad,2019-10-07,9999-12-31,2019-10-07,-34.9055931347,-58.071355346000004,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,City Bell,,,4.0,3.0,2.0,1270.0,160.0,,Casa en una planta Grand Bell I,no paga
9HB6wjlINzQWr8yDYZznhQ==,Propiedad,2019-11-30,9999-12-31,2019-11-30,,,Uruguay,Maldonado,La Barra,,,,2.0,,1.0,,90.0,Mensual,1 DORMITORIO | Alfredo Mario Ferreiro,no paga
7RwTekVDn69o1rKriME1QA==,Propiedad,2019-11-02,9999-12-31,2019-11-02,-34.422032200000004,-58.585616200000004,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Tigre,,,4.0,,2.0,140.0,150.0,Mensual,Casa - Tigre Residencial,no paga
61grUOYwqDS2sDJ5My9neQ==,Propiedad,2019-04-08,9999-12-31,2019-04-08,-31.247366200000002,-64.46997900000001,Argentina,Córdoba,Cosquín,,,,,2.0,1.0,529.0,140.0,,Vivienda en Provincia de Córdoba,no paga
ofAZL1Yw7P+OFTC6uINmlQ==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.5981923799,-58.6415002685,Argentina,Bs.As. G.B.A. Zona Oeste,Hurlingham,,,,4.0,3.0,1.0,,,,Casa en Venta Cond en Parque Johnston,no paga
SvAh4wCiZGJmYiNdVY5hWQ==,Propiedad,2019-12-28,2020-04-27,2019-12-28,-36.5876223,-56.700062,Argentina,Buenos Aires Costa Atlántica,Santa Teresita,,,,,,1.0,,,,"VENTA EXCELENTE CHALET EN POZO, DE 4 AMBIENTES, OPORTUNIDAD INVERSIONISTAS",no paga
ihCOGYhf1fCAMRTVOWHk2w==,Propiedad,2019-03-22,2020-04-01,2019-03-22,-34.68836975,-58.71346283,Argentina,Bs.As. G.B.A. Zona Oeste,Merlo,Merlo,,,4.0,,3.0,150.0,,,Uspallata  1100 - U$D 93.000 - Casa en Venta,no paga
l7ICfgOGg1pqUmWu1zcC6g==,Propiedad,2019-04-01,2020-04-08,2019-04-01,-34.86499310000001,-58.483852299999995,Argentina,Bs.As. G.B.A. Zona Sur,Esteban Echeverría,El Rocío,,,5.0,,3.0,240.0,240.0,Mensual,Casa - El Rocio,no paga
ALmZ/4im8YcZh13zXgFabA==,Propiedad,2020-01-30,9999-12-31,2020-01-30,-34.6308661,-58.4143922,Argentina,Capital Federal,Boedo,,,,4.0,3.0,1.0,292.0,189.0,Mensual,"PH al Frente  tipo casa 4 amb en dos niveles,  Garage y  terraza propia de 227m2. Mas UC de 67m2",no paga
QFuxtJD0jt2iXdtWqspsWQ==,Propiedad,2019-07-03,9999-12-31,2019-07-03,-31.434798999999998,-64.1280433,Argentina,Córdoba,Punilla,,,,,,,,,Mensual,Casa - Mallin,no paga
Iwg6LyRZ092klVC2+J+kWw==,Propiedad,2020-02-15,2020-02-16,2020-02-15,-34.6454035,-58.38128390000001,Argentina,Capital Federal,Barracas,,,,,3.0,3.0,290.0,250.0,Mensual,Casa 2 PLANTAS BARRACAS,no paga
gqTOdpqbF8XZsxDkPToOIQ==,Propiedad,2019-12-05,9999-12-31,2019-12-05,-34.4133018033,-58.6530280761,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,Barrio Los Castores,,,4.0,4.0,330.0,330.0,,Casa en Venta Con RENTA  en Castores Nordelta,no paga
GEWOdUpaoxV8IV76XhCsIw==,Propiedad,2019-04-06,2020-03-06,2019-04-06,-32.1736412631,-64.1021348241,Argentina,Córdoba,Río Tercero,,,,5.0,4.0,2.0,216.0,149.0,Mensual,CASA EN VENTA,no paga
hoN74t+zhm87nE/BP6rDaA==,Propiedad,2020-01-10,2020-02-19,2020-01-10,-31.400813800000005,-64.4727292,Argentina,Córdoba,Villa Santa Cruz del Lago,,,,,,1.0,,,,VENTA CASA 3 DORMITORIOS SANTA RITA CARLOS PAZ,no paga
ZT25/SeY0VQ5FVyossz5kg==,Propiedad,2019-11-19,2019-12-03,2019-11-19,-34.5683530382,-58.488260573699996,Argentina,Capital Federal,Villa Urquiza,,,,,4.0,2.0,359.0,200.0,,Casa de 5 ambientes en Venta en Villa urquiza,no paga
4yqWjMTSk8PwNkrH2Obfow==,Propiedad,2019-06-22,9999-12-31,2019-06-22,,,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,Maschwitz,,,,3.0,2.0,800.0,235.0,,"Casa 800m² con Dependencias, Escobar, Maschwitz, por U$S 290.000",no paga
upDf32oxuflxvLvVJeMFIA==,Propiedad,2019-11-06,2019-12-23,2019-11-06,-34.3838880948,-58.6803823771,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Barrio San Isidro Labrador,,,,4.0,5.0,391.0,361.0,,"Casa de 4 dormitorios a la laguna + amarra en Barrio San Isidro Labrador, Villanueva, Tigre.",no paga
obgBnrIqnLG3C3PS+SNNyw==,Propiedad,2020-02-13,2020-04-27,2020-02-13,-37.997971500000006,-57.58536329999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,"casa 3 amb, lav gran parque",no paga
969KBXaxFw8qfdcn/xu/MA==,Propiedad,2020-03-20,2020-03-25,2020-03-20,-34.551758,-58.5800135,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,4.0,4.0,2.0,,1.0,Mensual,PARQUE SUHR HOREIS - MUY LINDA CASA 4 AMB EN 2 PLANTAS CON COCHERA DOBLE!,no paga
YEcjkQO2IaDd1qcx6YSQIw==,Propiedad,2020-02-06,9999-12-31,2020-02-06,-34.52733612,-58.73300934,Argentina,Bs.As. G.B.A. Zona Norte,José C Paz,José C Paz,,,3.0,,1.0,,,,Callvuncura   1200 - U$D 132.000 - Casa en Venta,no paga
D81UpRDbaEcR2b7UHftE1Q==,Propiedad,2020-01-14,2020-02-19,2020-01-14,-37.88178322,-57.60969389,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,casa a estrenar minimalista,no paga
Mkigf8WCFCbw21yXlJOyLQ==,Propiedad,2020-02-13,2020-04-28,2020-02-13,-38.0845795,-57.6001892,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,CHALET EN PLAYA SAN JACINTO,no paga
xmOhwiBUxoTcG6uZ1PeQUQ==,Propiedad,2020-03-02,9999-12-31,2020-03-02,-37.3323528,,Argentina,Buenos Aires Costa Atlántica,Villa Gesell,,,,3.0,2.0,2.0,,,,LAS GAVIOTAS - DUPLEX- APTO CREDITO. ACEPTA COCHE.,no paga
dC23N8CsAjsGxyuo0WAsdQ==,Propiedad,2020-03-28,2020-04-03,2020-03-28,-34.4858957174,-58.623462000500005,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Don Torcuato,,,,3.0,3.0,,300.0,,"Venta casa tipo chalet clásico en el Triangulo de Don Torcuato, Tigre.",no paga
SY6WVitiYaMI0r8LwALypg==,Propiedad,2019-03-22,9999-12-31,2019-03-22,-34.898955,-57.96309399999999,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,4.0,,1.0,180.0,180.0,Mensual,Casa - La Plata,no paga
QiKq5Q9+cXgEJwj+HaP+Cw==,Propiedad,2020-02-29,2020-04-03,2020-02-29,-34.4329196,-58.8188652,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,,,,,3.0,3.0,820.0,220.0,,"La Lomada de Pilar, casa en venta en Pilar",no paga
XgBntSIX37i03RUD40gG7w==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.7017608937,-58.377522909,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,9.0,6.0,3.0,,,,Casa para 2 Familias en Venta en Lanus Este,no paga
WljC0QA/M0SkPrr0fdjytw==,Propiedad,2019-08-29,2020-01-13,2019-08-29,-32.913585999999995,-60.902021,Argentina,Santa Fe,San Lorenzo,,,,3.0,2.0,1.0,294.0,114.0,,VENTA CASA DOS DORMITORIOS ROLDAN BARRIO LA CASONA,no paga
WMKYBQi1/qMHeZjAR0alQw==,Propiedad,2019-08-08,2019-11-08,2019-08-08,-34.442621,-58.9801336,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,"Barrio Cerrado ""Soles de Pilar""",,,4.0,,2.0,180.0,150.0,Mensual,Venta casa - Soles Del Pilar-Manzanares-Pilar,no paga
YeTA9BVVHyld8awr5jdByA==,Propiedad,2020-01-09,2020-02-13,2020-01-09,-34.405919660100004,-58.667941158199994,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,Barrio Los Alisos,,,4.0,3.0,230.0,230.0,,ALISOS NORDELTA CASA EN VENTA,no paga
wkPKq/5NzMB+kDMLoImq0A==,Propiedad,2019-09-11,2020-02-02,2019-09-11,-34.451795000000004,-58.929254,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Pilar,,,4.0,3.0,1.0,160.0,96.0,,Vende duplex 4 amb. tipo casa pileta parque Pilar,no paga
/6gbHm+UVujN/Neql46fjw==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.7418370718,-58.2348235204,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,2.0,,,,Casa con Departamento en Venta Cond en Ezpeleta Este,no paga
aIh51EfTVL5xvKbtcLn59g==,Propiedad,2019-06-04,2020-02-18,2019-06-04,39.9215664087,-75.23625534909999,Estados Unidos,Pennsylvania,Philadelphia,,,,4.0,,1.0,,,Mensual,Casa - Philadelphia,no paga
qiGUrYyif29lhmMq3GvYnA==,Propiedad,2019-10-12,2019-12-23,2019-10-12,-34.4418053817,-58.5423431147,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,Bahía del Sol,,,,4.0,7.0,,790.0,,IMPECABLE ! CASA EN CUATRO PLANTAS EN BAHÍA DEL SOL COUNTRY CLUB- SAN FERNANDO,no paga
PVMfNkfAW0/OVn71WsLylQ==,Propiedad,2019-09-05,2019-10-10,2019-09-05,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Benavidez,,,,5.0,,783.0,260.0,,"Casa 783m² con Dependencias, Tigre, Benavidez, por U$S 480.000",no paga
darxSSuVD0tXACF5ZcItgA==,Propiedad,2019-06-27,9999-12-31,2019-06-27,-34.3385713,-58.79025600000001,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,6.0,,2.0,,,Mensual,Casa - Ingeniero Maschwitz,no paga
axmpA2MoKs9kNTg1/prQyw==,Propiedad,2020-02-17,9999-12-31,2020-02-17,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Benavidez,,,,2.0,5.0,2400.0,420.0,,"Casa 2400m² con Cochera, Tigre, Benavidez, por U$S 1.500.000",no paga
72uM6A9d5gJfXOdgVmvEsg==,Propiedad,2019-06-12,2019-10-07,2019-06-12,-34.803135100000006,-58.45165970000001,Argentina,Bs.As. G.B.A. Zona Sur,Esteban Echeverría,Luis Guillón,,,6.0,,1.0,140.0,140.0,Mensual,Casa - Luis Guillon,no paga
CZcSYCO36ML/fY/xdjGSvQ==,Propiedad,2020-01-21,2020-01-22,2020-01-21,-36.3453986076,-56.73323346310001,Argentina,Buenos Aires Costa Atlántica,San Clemente del Tuyú,,,,,,1.0,,,,BLOCK DE 2 DEPTOS DE 2 AMB,no paga
0r9WflmSOBDOWZJhhzdkGg==,Propiedad,2019-11-30,9999-12-31,2019-11-30,,,Uruguay,Maldonado,Punta del Este,,,,5.0,,4.0,,200.0,Mensual,4 DORMITORIOS | SALVADOR PALLAS,no paga
/CTVEq/dHZzKPPjtFTO5TA==,Propiedad,2019-11-14,2020-06-01,2019-11-14,-34.6511961,-58.5647691,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,4.0,3.0,,,,,"Casa en Venta en Ramos mej?a, La matanza U$S 240000",no paga
WXTAO+kS5lMJTEZHLHcYYw==,Propiedad,2020-01-09,2020-04-28,2020-01-09,-27.454278000000002,-55.8618622,Argentina,Misiones,Garupá,,,,,,3.0,,,,CF617 HERMOSA Y AMPLIA CASA EN GARUPÁ,no paga
ECuKdWwti8E3i8PQxboo1g==,Propiedad,2020-02-24,9999-12-31,2020-02-24,-31.395822999999996,-64.199024,Argentina,Córdoba,Córdoba,,,,9.0,5.0,2.0,492.0,425.0,,Se vende casa 5 dorm con galpón Córdoba,no paga
pcVUjJTbHF2rXcEpBUoy9g==,Propiedad,2020-03-21,9999-12-31,2020-03-21,-34.757321737,-58.375165565100005,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Temperley,,,4.0,3.0,2.0,,,,"Casa en Venta en Temperley este,  temperley  U$S 135000",no paga
4J6NDB/ssc7NW2+yWnxSKw==,Propiedad,2020-03-31,9999-12-31,2020-03-31,-34.4113597989,-58.667653057200006,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,6.0,5.0,4.0,340.0,315.0,Mensual,Casa 5 dorm. con play dependencia y piscina. La Alameda - Nordelta. Con Renta,no paga
LV5t3PbjCDURMsvfp998fg==,Propiedad,2019-07-01,9999-12-31,2019-07-01,,,Uruguay,Maldonado,Punta del Este,,,,,,,368.0,368.0,Mensual,CASA EN VENTA,no paga
UHIfRaHRa28y0z1QzzFa8Q==,Propiedad,2020-02-18,2020-02-20,2020-02-18,,,Argentina,Buenos Aires Interior,Berisso,Berisso,,,3.0,2.0,1.0,,,,"Casa en Venta en Berisso, Berisso U$S 98000",no paga
YV8/mIR+knSOyfBc9ZCFzQ==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.671373063800004,-58.7307879749,Argentina,Bs.As. G.B.A. Zona Oeste,Merlo,,,,3.0,2.0,2.0,,,,Duplex en Venta en Merlo Sur,no paga
GGPIvGajf8oun5fLYgW3ww==,Propiedad,2020-01-10,2020-01-17,2020-01-10,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,,5.0,5.0,410.0,410.0,,Hermosa casa en venta,no paga
VVsPhhEqlpWEaRAmAW0fNg==,Propiedad,2020-03-05,9999-12-31,2020-03-05,-31.3187160616,-64.46454229999999,Argentina,Córdoba,Bialet Massé,,,,4.0,,3.0,,125.0,,"Casa en venta en Mirador del Lago, Bialet Masse. (C94)",no paga
ER7nF2KxDD7rLu2XAOLULA==,Propiedad,2019-12-02,2019-12-06,2019-12-02,,,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,,,,,,2.0,,135.0,Mensual,Casa - Santa Guadalupe,no paga
kLw4T42AYan9zuIyFIZmSA==,Propiedad,2019-06-07,9999-12-31,2019-06-07,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Benavidez,,,,4.0,5.0,1000.0,350.0,,"Casa 1000m² con Cochera, Tigre, Benavidez, por U$S 685.000",no paga
KKVSUkOdi2DnMh3klv2c/g==,Propiedad,2020-02-07,9999-12-31,2020-02-07,,,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,,,,,3.0,2.0,,170.0,Mensual,Susana Aravena Propiedades  - Excelente Propiedad en Venta,no paga
QqWZ0vY1dv6JPE0adIOP8g==,Propiedad,2020-03-21,2020-03-21,2020-03-21,-34.323148392,-58.5954333638,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,2.0,1.0,1.0,,,Mensual,"Casa en Venta en Primera sección, Tigre U$S 72000",no paga
BKUw6/NHhQIiCCaRyPoYog==,Propiedad,2019-12-20,9999-12-31,2019-12-20,-37.1718863,-56.8980993,Argentina,Buenos Aires Costa Atlántica,Cariló,,,,8.0,,5.0,970.0,290.0,Mensual,Casa - Carilo,no paga
5pqNWs21gv3tNhAO7wSmlA==,Propiedad,2020-01-14,2020-04-28,2020-01-14,-38.0943972,-57.5605628,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Chalet zona sur,no paga
TGBViE9VbTIZVga9gCeIUw==,Propiedad,2019-12-05,9999-12-31,2019-12-05,-38.966685999999996,-68.25067800000001,Argentina,Neuquén,Confluencia,,,,5.0,3.0,2.0,1000.0,128.0,,Venta de casa 3 dormitorios con pileta - Plottier,no paga
H95WOpzaZOtxcFnBDRZseQ==,Propiedad,2019-11-06,2019-12-23,2019-11-06,-32.8313161,-60.71285970000001,Argentina,Santa Fe,Capitán Bermúdez,,,,,2.0,1.0,374.0,209.0,,CASA VENTA CAPITÁN BERMUDEZ ,no paga
xQqy26CyuweO5ar9Qb1SMg==,Propiedad,2020-02-15,2020-04-01,2020-02-15,-34.582132,-58.666284,Argentina,Bs.As. G.B.A. Zona Oeste,Hurlingham,Hurlingham,,,5.0,4.0,3.0,200.0,120.0,,VENTA CASA LOTE EN HURLINGHAM A REFACCIONAR,no paga
l1ULxgag5spxZHj9xcNgZQ==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.656156918600004,-58.626351356499995,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,5.0,4.0,3.0,,,,Chalet en Venta Cond en Moron Sur,no paga
fwkhu14/zS0L7lHVgrppBw==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.7382311211,-58.385299661000005,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,,,,2.0,1.0,1.0,,,,Casa en Venta en Banfield Este,no paga
EUNHfKPGgdvDtQbxjP/snA==,Propiedad,2020-01-28,9999-12-31,2020-01-28,-34.905486700000004,-58.5074289,Argentina,Bs.As. G.B.A. Zona Sur,Ezeiza,Solar del Bosque,,,5.0,4.0,3.0,350.0,300.0,Mensual,Casa - Canning,no paga
x6NZe/mFX3GUKnnRWgIJQQ==,Propiedad,2020-01-10,9999-12-31,2020-01-10,-34.6608896,-58.484532900000005,Argentina,Capital Federal,Mataderos,,,,5.0,,2.0,,188.0,Mensual,5 AMBIENTES | MIRALLA al 2400,no paga
wnziymVvSiA4Y5Ib91oI9g==,Propiedad,2019-11-04,9999-12-31,2019-11-04,-37.955461,-57.573616200000004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,,,,CASA TRES AMBIENTES CON GARAGE Y QUINCHO,no paga
f04Dbe8OHBhXYN66UL0vtw==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.6560478566,-58.6625383624,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,4.0,2.0,2.0,,,,Chalet en Venta en Ituzaingo Norte,no paga
JI6lWtarJfNHExAPauq/NQ==,Propiedad,2020-01-16,9999-12-31,2020-01-16,,,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Haedo,,,3.0,,1.0,165.0,135.0,,Chalet en Venta Haedo / Moron (A118 2681),no paga
N/OUcF5zo1FXqJ1W7LBYYw==,Propiedad,2019-11-20,2020-02-14,2019-11-20,-34.575761,-58.471396999999996,Argentina,Capital Federal,Villa Ortuzar,,,,5.0,4.0,4.0,,,,OPPEL | Casa en Venta | Cod: 26774,no paga
ts7I7pN0+v+evhRsoD6lDw==,Propiedad,2020-01-08,9999-12-31,2020-01-08,-32.9218149,-60.817531499999994,Argentina,Santa Fe,Funes,,,,,3.0,,220.0,638.0,,"Casa 3 dormitorios en Funes, Santa Fe",no paga
