id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
klYhzlsv/ijzugqIQfxqqQ==,Propiedad,2020-02-11,9999-12-31,2020-02-11,-31.36403275,-64.25389099,Argentina,Córdoba,Córdoba,,,,3.0,,3.0,400.0,210.0,,Berzellius  5700 - U$D 238.000 - Casa en Venta,no paga
4RNigGIVE+1O7QA/2FZJpQ==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.648946911100005,-58.69756353,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,4.0,3.0,1.0,,,,Casa en Venta Cond en Ituzaingo Norte,no paga
bmPVzBIwG4eonpQR1BkcEQ==,Propiedad,2019-08-14,9999-12-31,2019-08-14,-34.9697157,-58.4680152,Argentina,Bs.As. G.B.A. Zona Sur,San Vicente,Barrio Privado Santa Rita,,,5.0,,,262.0,221.0,Mensual,Casa - Santa Rita,no paga
wDMUdiztacK09Yv7bAy9tw==,Propiedad,2020-01-28,2020-04-27,2020-01-28,-31.2666702,-64.3000107,Argentina,Córdoba,Mendiolaza,,,,,,2.0,,,,VENDO CASA EN EL TALAR DE MENDIOLAZA,no paga
Gp5/nby4i7Ypc6PK4z8QHg==,Propiedad,2019-12-24,2020-02-19,2019-12-24,-37.984936700000006,-57.577770900000004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Casa en venta en lote propio a reciclar,no paga
n5Y+YC7v4LGfcnKUfs/X+Q==,Propiedad,2020-04-01,9999-12-31,2020-04-01,-32.3755022565,-65.020524188,Argentina,San Luis,Merlo,,,,4.0,3.0,2.0,194.0,137.0,Mensual,"Casa a terminar, próxima a RP1, Merlo, San Luis",no paga
6Y90a5BMkduSzu2WFC9NvA==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.618426219499995,-58.684337982799995,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,3.0,2.0,1.0,,,,Casa en Venta Cond en Parque Leloir,no paga
t1o3SCpoc9lS+F6RFQoakQ==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.7150104348,-58.2751698261,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,4.0,4.0,2.0,,,,Casa en Venta en Bernal Centro,no paga
N9xuBzvBQeHhpv+L2QTF4w==,Propiedad,2020-02-11,2020-02-11,2020-02-11,-31.3448304,-64.4756248,Argentina,Córdoba,Villa Carlos Paz,,,,6.0,,,10000.0,692.0,Mensual,Casa venta,no paga
2lz4DAdxJWavdCwmFpaerg==,Propiedad,2020-01-29,2020-02-17,2020-01-29,-34.38616029999999,-58.679661200000005,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,,2.0,2.0,400.0,93.0,,"Casa en venta en Casas de Santa María, Villanueva.",no paga
vb3Cg2dmMva2q9hYZpeD8A==,Propiedad,2019-06-30,2019-10-24,2019-06-30,-34.5906751,-58.47765089999999,Argentina,Capital Federal,Parque Chas,,,,,2.0,3.0,174.0,150.0,,"Excelente Casa, 2/3 dormitorios, patio, terraza y quincho.",no paga
rS2rMtPipMKsOSGbikl1ZA==,Propiedad,2020-01-27,2020-01-27,2020-01-27,-34.87871432,-58.09341671,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Tolosa,,,,,2.0,,,Mensual,"Casa en Venta, 90mts, 2 dormitorios 296353",no paga
vOT0x5A9n4xq2tnV5DNa0g==,Propiedad,2019-10-13,2019-11-04,2019-10-13,-31.369977000000002,-64.519821,Argentina,Córdoba,Punilla,,,,1.0,1.0,1.0,800.0,105.0,,SE VENDE MONOAMBIENTE EN VILLA DEL LAGO,no paga
xBzf372EYn8wNxp13dcWcg==,Propiedad,2019-09-11,9999-12-31,2019-09-11,-31.2550805,-64.25854910000001,Argentina,Córdoba,,,,,7.0,,1.0,,,Mensual,Casa - El Talar,no paga
j/r6VQDrXKR4LTVGfvEHnw==,Propiedad,2019-09-27,9999-12-31,2019-09-27,-34.5195972,-58.4941445,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,5.0,,3.0,223.0,223.0,Mensual,Casa - Olivos,no paga
4HE2YStEz00Qv5HgyQOBEA==,Propiedad,2019-07-14,2020-01-07,2019-07-14,-34.428111200000004,-58.601451299999994,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Rincón de Milberg,,,5.0,,3.0,,240.0,Mensual,Casa - Rincon De Milberg,paga
1rl/2Z6miWA0TSLy5I3iFA==,Propiedad,2020-01-09,2020-02-19,2020-01-09,-32.9027142,-60.8994892,Argentina,Santa Fe,Roldán,,,,,,1.0,,,,VENDO CASA EN ROLDAN - BARRIO LAS ACEQUIAS // CALIDAD DE CONTRUCCION,no paga
Fn059yZnvmyN5vkT6j1rKA==,Propiedad,2019-09-04,9999-12-31,2019-09-04,-34.7296784,-58.583137300000004,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Gregorio de Laferrere,,,3.0,,2.0,,210.0,Mensual,Excelente propiedad sobre Carlos Casares,no paga
E2hoCZqZIs0CgZs1ykuVYg==,Propiedad,2019-10-24,2019-12-23,2019-10-24,-40.7627426,-71.6417984,Argentina,Neuquén,Villa La Angostura,,,,,3.0,3.0,,220.0,,Cabaña Villa La Angostura,no paga
dhYekPSGHV9Gcc+purFPdw==,Propiedad,2019-07-17,9999-12-31,2019-07-17,-34.544653499999995,-58.4743736,Argentina,Capital Federal,Nuñez,,,,5.0,,4.0,775.0,590.0,Mensual,Correa 2600 - Nuñez - Casa Chalet de 6 amb con Pileta   Garage   Hab. de servicio   Quincho. Excelente estado,paga
P1AybKorF8DAFNjTpWBmhQ==,Propiedad,2019-04-12,2020-01-30,2019-04-12,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,San Isidro,,,,4.0,3.0,380.0,230.0,,"Casa 380m² con 2 Plantas en ESPAÑA 500, San Isidro, San Isidro, por U$S 590.000",paga
r/mszHNEuqXwShiMw/YbfQ==,Propiedad,2020-04-11,9999-12-31,2020-04-11,-34.7091575348,-58.268039128199995,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,4.0,3.0,2.0,,,,Duplex en Venta en Bernal Centro,no paga
wYHbWqYlnHttOQleZhvJ5g==,Propiedad,2020-02-08,9999-12-31,2020-02-08,,,Argentina,Capital Federal,,,,,,6.0,3.0,,,,Venta Importante Chalet,paga
jZfIo5OqRV9WB1KnRwtjEA==,Propiedad,2019-06-30,9999-12-31,2019-06-30,,,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Haedo,,,3.0,,2.0,458.0,148.0,,Casa  en Venta Haedo / Moron (B110 369),no paga
dA713Aj8eCbACsEmFhkkBg==,Propiedad,2019-09-27,2020-02-26,2019-09-27,-24.7785044,-65.4102549,Argentina,Salta,,,,,11.0,,8.0,336.0,,Mensual,Casa - Capital,no paga
YYibn+w+41SqfPfblVcWlg==,Propiedad,2020-01-08,2020-02-04,2020-01-08,-37.9959537,-57.5999525,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Casa en PH de tres ambientes con patio!!,no paga
O75X+cXddlCgJOTYh35hvA==,Propiedad,2019-06-22,9999-12-31,2019-06-22,-32.9131602873,-60.6897998651,Argentina,Santa Fe,Rosario,,,,4.0,,2.0,170.0,170.0,Mensual,Casa en venta Rosario Arroyito,no paga
+ywCm2R5U4ffd4a6UqTkZA==,Propiedad,2019-12-17,2020-05-14,2019-12-17,,,Argentina,Capital Federal,Nuñez,,,,5.0,,3.0,250.0,250.0,Mensual,"VENTA Hermosa CASA 4 amb c/ jardín/patio, 2 coch - Pablo Ricchieri 2800, Barrio River",paga
SEz7a9t7QBdG+ZEdz+d/5g==,Propiedad,2019-11-29,9999-12-31,2019-11-29,-34.7703082303,-58.8397054744,Argentina,Bs.As. G.B.A. Zona Oeste,Marcos Paz,,,,,2.0,1.0,280.0,60.0,Mensual,CASA en Venta - Marcos Paz - Pcia Bs.As.,no paga
56i6KgdH67tg5uBJo+nauQ==,Propiedad,2019-09-19,2020-01-03,2019-09-19,-34.4020737,-58.6611306,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,Barrio Los Lagos,,4.0,,3.0,281.0,281.0,Mensual,"Oportunidad en Preventa excelente Casa 4 ambientes, Barrio Los Lagos, Nordelta",no paga
/KakiJRxZ3ZJspbZTNFROA==,Propiedad,2019-12-17,2020-01-29,2019-12-17,-34.455161499999996,-58.9072839,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,,,,4.0,,2.0,120.0,100.0,Mensual,Casa - Santa Elena ,no paga
HVUtMA6unpVPGt/BhE4MJQ==,Propiedad,2020-01-09,2020-02-19,2020-01-09,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,CABAÑAS 3 AMBIENTES,no paga
wiTFGvOwTXedXMyowDTSFA==,Propiedad,2019-10-26,2020-01-21,2019-10-26,-34.593067,-58.771533999999996,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,Trujui,,,6.0,5.0,3.0,330.0,312.0,,"Amplia casa Trujui,Exelente calidad,OPORTUNIDAD!",no paga
rfua0Re8vTy4K/ki4cVL6w==,Propiedad,2019-04-23,9999-12-31,2019-04-23,-38.0927480761,-57.569040683599994,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Bosque Peralta Ramos,,,5.0,,2.0,130.0,130.0,Mensual,Casa - Bosque Peralta Ramos,no paga
ByrCsDjXuVxyp1e83nbh7Q==,Propiedad,2020-01-07,2020-04-04,2020-01-07,-34.2758229344,-58.7445783541,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,,,3.0,220.0,220.0,Mensual,Casa - El Canton - Norte,no paga
OOtsEm3BOCPftckyTX4hDQ==,Propiedad,2020-01-17,2020-01-21,2020-01-17,-34.461546999999996,-58.887977,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,La Agustina,,,4.0,3.0,2.0,464.0,125.0,,Casa a estrenar - La Agustina- B. Cerrado / Pilar,no paga
RJsihvwMndoaJn2VH0/mhA==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.5961064642,-58.8753032684,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,St. Patrick Country,,,5.0,3.0,3.0,,,,Casa en Venta en San Patricio,no paga
lYrFVKVyztNsuBGuSjfgQA==,Propiedad,2020-01-21,9999-12-31,2020-01-21,,,Argentina,Bs.As. G.B.A. Zona Sur,Esteban Echeverría,Monte Grande,,,4.0,3.0,2.0,130.0,120.0,Mensual,Edison 128 - Monte Grande,no paga
Q9FVR58nu4f8nwDuhBg/+A==,Propiedad,2019-10-24,9999-12-31,2019-10-24,,,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Caseros,,,4.0,,1.0,433.0,90.0,,Casa  en Venta Caseros / 3 de Febrero (B127 130),no paga
424MX5POGU8y0ywPP55Niw==,Propiedad,2019-11-07,9999-12-31,2019-11-07,,,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Parque Leloir,,,4.0,,1.0,300.0,110.0,,Casa  en Venta Parque Leloir / Ituzaingo (A069 1450),no paga
vdazAQhfQEX8c5DaXX2YiA==,Propiedad,2019-10-12,2019-12-23,2019-10-12,-34.6594124,-58.79113149999999,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,Moreno,,,,2.0,3.0,540.0,124.0,,Excelente Chalet sobre 540 m2  - Moreno Sur,no paga
vBRC6hrWmkYA1f4TVH3pDg==,Propiedad,2019-10-31,2019-12-23,2019-10-31,-34.4797258183,-58.63973998189999,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,,4.0,5.0,820.0,310.0,,Casa en La Colina Tigre 820 m2!! Excelente acceso muy cerca de CABA,no paga
ILIM1/tHFwm2e2wo3uLCFA==,Propiedad,2019-12-06,2019-12-23,2019-12-06,-38.8065535,-68.71626140000001,Argentina,Neuquén,Confluencia,,,,,2.0,1.0,1100.0,182.0,,Venta de casa Nivel Gerencial en Chocon medio | Neuquen  ,no paga
FAAjMEsail9Xvz3EtEqBOw==,Propiedad,2019-08-15,9999-12-31,2019-08-15,,,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,Matheu,,,,3.0,3.0,555.0,192.0,,"Casa 555m² en RUTA 25, Escobar, Matheu, por U$S 145.000",no paga
8UJK2br6EasGze50fO7AFg==,Propiedad,2019-11-21,2020-01-20,2019-11-21,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,San Isidro,,,,3.0,2.0,175.0,100.0,,"Casa 175m² con Cochera, San Isidro, San Isidro, por U$S 285.000",no paga
ChLDNDfQCDMJRBBkBTfJNg==,Propiedad,2019-08-21,9999-12-31,2019-08-21,-34.5828848,-58.48879720000001,Argentina,Capital Federal,Villa Urquiza,,,,6.0,,2.0,236.0,220.0,Mensual,Casa - Villa Urquiza,paga
SDcGm4LhbXfWpaObFcdv0g==,Propiedad,2020-01-07,2020-03-03,2020-01-07,-32.9341541,-60.720003299999995,Argentina,Santa Fe,Rosario,,,,,,,,,,CASA LLAVE EN MANO PROXIMA A ENTREGARSE - SOLDINI - 2 DORMITORIOS CON,no paga
BAwor3i/Fq5SiHxBcpbBZA==,Propiedad,2019-10-31,2019-12-23,2019-10-31,-34.361510981,-58.750868616700004,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,,3.0,3.0,179.0,179.0,,Casa en Venta en San Matias,no paga
zboEQwwHrI9fWtiy+EmsCw==,Propiedad,2020-01-11,2020-06-05,2020-01-11,-34.5951083,-58.5173243,Argentina,Capital Federal,Villa Devoto,,,,5.0,,2.0,237.0,132.0,Mensual,"EXCELENTE DUPLEX 5 AMBIENTES, 2 COCHERAS, JARDIN Y PILETA, VILLA DEVOTO.",no paga
QzW8jv5/W2o5FfN+Jgzq5g==,Propiedad,2020-01-08,2020-02-19,2020-01-08,-37.9876397,-57.5489593,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,Chalet de 4 amb con patio y garaje a tres cuadras del mar,no paga
MykzmzIWJxjmnMmfF0YEBw==,Propiedad,2020-02-12,2020-03-03,2020-02-12,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,7.0,3.0,5.0,412.0,369.0,Mensual,Casa - Lagos del Golf,paga
DvINGHVzcuidpBMWJASDcA==,Propiedad,2020-01-19,2020-04-27,2020-01-19,-37.9519492,-57.553918599999996,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,IMPECABLE CASA EN PH 3 AMBIENTES CON PARQUE Y GRAN TROTADORA.,no paga
VluhLqOvV8zAaGDbyXCFzg==,Propiedad,2019-07-23,9999-12-31,2019-07-23,-34.5031208,-58.521297100000005,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Martínez,,,6.0,,3.0,270.0,240.0,Mensual,Casa 4 amb  Ph independiente - Martinez,no paga
CchillZRYycAh6xs/P5/DQ==,Propiedad,2019-07-20,2020-03-06,2019-07-20,-31.369821,-64.1822959,Argentina,Córdoba,Córdoba,,,,4.0,,2.0,,161.0,Mensual,Casa - Panamericano,no paga
M7FCUDa400cyrJ+8M0oyGw==,Propiedad,2019-08-05,9999-12-31,2019-08-05,-31.4276658,-64.1274977,Argentina,Córdoba,Córdoba,,,,2.0,,1.0,,,Mensual,Casa - Empalme,no paga
I40Wbx8/TTREQUSB5dHgvw==,Propiedad,2019-08-09,2019-11-07,2019-08-09,,,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Haedo,,,5.0,,3.0,350.0,290.0,,Casa  en Venta Haedo / Moron (A141 3097),no paga
J/BHSuIqaHSGB83XCdfDaQ==,Propiedad,2020-01-07,9999-12-31,2020-01-07,-34.9065232426,-54.9963133937,Uruguay,Maldonado,Punta del Este,,,,,,3.0,200.0,,Mensual,"Casa de 5 dormitorios con piscina en alquiler , en venta ,   Pinares",no paga
9I0w0RsDBwju5YwPxGfhlw==,Propiedad,2020-02-22,2020-04-01,2020-02-22,-34.865809999999996,-58.08152,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Villa Elisa,,,3.0,2.0,1.0,220.0,95.0,,Dúplex tipo casa a estrenar en venta. Villa Elisa,no paga
VrhoxuuNIlsXm50AZfJ9vw==,Propiedad,2020-01-09,2020-04-27,2020-01-09,-31.43778,-64.4967152,Argentina,Córdoba,Villa Carlos Paz,,,,,,2.0,,,,Ref. #395268 - VENDO CASA DE  2 HABITACIONES CON C,no paga
GkH/nZkPhIxvvxQ2uChLqw==,Propiedad,2020-02-01,2020-02-02,2020-02-01,-34.9397761,-57.97911559999999,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,,,1.0,,,,VENTA Casa de dos/tres dormitorios 49 e/20 y 21,no paga
DDMDAR2vBUNCHj0G7xKSjA==,Propiedad,2020-02-15,2020-02-16,2020-02-15,-34.4645013225,-58.6115254021,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Laguna del Sol,,,,4.0,5.0,610.0,420.0,Mensual,CONQUIPROPIEDADES - VENTA CASA EN LAGUNA DEL SOL,paga
NeGoaL9CXufusL17y6Je0g==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-34.623933216,-58.7139320753,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,6.0,5.0,3.0,,,,Casa en Venta en Ituzaingo Norte,no paga
b9C4u65aXnC64LKyuGMTuA==,Propiedad,2019-07-15,2019-10-08,2019-07-15,-34.65816879,-58.56752014,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,5.0,,3.0,270.0,200.0,,Labarden  1200 - U$D 269.950 - Casa en Venta,no paga
SxFfLRShZFQJKe3WahOdfg==,Propiedad,2019-05-30,9999-12-31,2019-05-30,-34.6628265,-58.577984400000005,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Luzuriaga,,,,,,,,Mensual,Excelente Propiedad 3 amb con Garaje 3 autos - Zona residencial,no paga
SpTuISmLmfmUuPD8idzL9A==,Propiedad,2020-03-11,2020-03-15,2020-03-11,-34.44245084,-58.63746643,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Santa Barbara Barrio Cerrado,,,,4.0,3.0,824.0,273.0,,SANTA BARBARA 100,no paga
VkkH0gJAmeW2ubYpdcVYsA==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.7156067698,-58.4059280326,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,3.0,2.0,1.0,,,,Casa en Venta en Lanus Oeste,no paga
bmRoC1KBlz6y8OpW9P8Q0w==,Propiedad,2020-02-17,9999-12-31,2020-02-17,-33.2170335746,-66.2371964667,Argentina,San Luis,Potrero de los Funes,,,,4.0,3.0,1.0,,,,Casa En Alquiler Temporal En Potrero De Los Funes,no paga
ONRa7HPi0cnSfh9An8DcYg==,Propiedad,2019-11-14,9999-12-31,2019-11-14,-34.899865000000005,-57.978639799999996,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Tolosa,,,5.0,,2.0,300.0,158.0,Mensual,Casa - Tolosa,no paga
FUTd5pafp22KIzpjTtiJew==,Propiedad,2019-09-12,9999-12-31,2019-09-12,-34.8882886,-58.028317200000004,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Manuel B Gonnet,,,,,1.0,120.0,120.0,Mensual,Casa - Manuel B Gonnet,no paga
OzRCRrv07MUqWBzWtjE24g==,Propiedad,2020-01-26,9999-12-31,2020-01-26,-34.376241,-58.702998,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Santa-Catalina,,,7.0,3.0,3.0,267.0,227.0,,Casa en venta Santa Catalina Villanueva,no paga
oyB/khsJbeapXW7VeVnv2Q==,Propiedad,2019-08-06,2019-11-15,2019-08-06,-31.4503874,-64.1999241,Argentina,Córdoba,Punilla,,,,,,1.0,,,Mensual,Casa - Cordoba Capital,no paga
xS9KrXGpttW6QaoxElfVcQ==,Propiedad,2020-02-27,9999-12-31,2020-02-27,-34.73807526,-58.42148209,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Banfield,,,3.0,,3.0,,1.0,,Pje. Argentano   1600 - U$D 125.000 - Casa en Venta,no paga
871fAlCx4jTREN29+i/ctQ==,Propiedad,2020-01-17,2020-06-05,2020-01-17,-37.945686200000004,-57.5729134,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,7.0,6.0,3.0,240.0,240.0,Mensual,Casa - Mar Del Plata,no paga
6whNfGaM+ugSd3r3mH4Pbw==,Propiedad,2019-12-14,9999-12-31,2019-12-14,-34.58188629,-58.53276062,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,,,3.0,,1.0,109.0,89.0,,San Martin  1500 - U$D 79.000 - Tipo casa PH en Venta,no paga
ejyYLqFZ3OSohJ1DbIwEDA==,Propiedad,2019-11-26,2019-12-23,2019-11-26,-34.4110886396,-58.6127068564,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Hacoaj Barrio Cerrado,,,,4.0,2.0,980.0,215.0,,Casa de hermoso diseño al golf,no paga
/lxtxGB6wf3kZXWgjen9cA==,Propiedad,2020-01-27,9999-12-31,2020-01-27,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,,3.0,3.0,690.0,205.0,,"Casa 690m² con 2 Plantas, Tigre, Nordelta, por U$S 520.000",paga
0tsDz2FKp7nLl8rJYWbLkw==,Propiedad,2020-02-18,2020-06-09,2020-02-18,-37.982507399999996,-57.555768500000006,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,CASA - LA PERLA - NUEVA POMPEYA,no paga
6dP2+cRN3jYHqrCqoShJ2A==,Propiedad,2020-01-16,9999-12-31,2020-01-16,-34.6648783,-58.67421529999999,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,3.0,,,474.0,168.0,Mensual,Casa venta,no paga
Pbbjz3TtH5i+euTXxL4SxQ==,Propiedad,2020-02-04,2020-02-18,2020-02-04,-34.9232696,-57.940902799999996,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,4.0,3.0,3.0,,,,VIVANI PROPIEDADES Vende CASA 3 dormitorios 8 e/ 61 y 62 ,no paga
Pf2ZCAobAI542RsSMixZHQ==,Propiedad,2019-08-21,9999-12-31,2019-08-21,-33.90338898,-59.82036209,Argentina,Buenos Aires Interior,San Pedro,Pueblo Doyle,,,3.0,,1.0,2000.0,100.0,,Islas Malvinas  100 - U$D 80.000 - Casa en Venta,no paga
mNFA47L+p6mByjoqrS68zg==,Propiedad,2019-03-24,2019-10-08,2019-03-24,-34.452566999999995,-58.565931000000006,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,Virreyes,,,8.0,5.0,3.0,190.0,190.0,,CASA MULTIFAMILIAR LOTE PROPIO VIRREYES,no paga
CWR7SiGbzvBBTDcEfPuvrg==,Propiedad,2019-11-20,9999-12-31,2019-11-20,-34.5003533,-58.5220353,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Martínez,,,3.0,,2.0,,116.0,Mensual,Casa en venta 3 ambientes Martinez,no paga
n0/fYmY0MF/9+XgJ4WPgmw==,Propiedad,2020-01-10,9999-12-31,2020-01-10,-34.425087,-58.579658499999994,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,,4.0,5.0,400.0,320.0,,Excelente casa en venta en San Benito!!,no paga
YmG06ftWu43y8QWOzrTUYA==,Propiedad,2019-11-15,9999-12-31,2019-11-15,,,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Parque Leloir,,,8.0,,2.0,600.0,250.0,,Casa  en Venta Parque Leloir / Ituzaingo (B134 117),no paga
sKlJnX9k9+kuYuKddylBEg==,Propiedad,2019-06-28,9999-12-31,2019-06-28,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,General Pacheco,,,,,4.0,418.0,348.0,Mensual,VENTA CASA LAGUNA DEL SOL PACHECO TIGRE,paga
E7uWl6Z3V8Xugatcso9+9g==,Propiedad,2019-06-03,9999-12-31,2019-06-03,-38.021004600000005,-57.553084,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,4.0,4.0,310.0,296.0,,IMPONENTE CHALET EN BARRIO LOS TRONCOS,no paga
dZjZF5DdP/7lLOcbFAUMBQ==,Propiedad,2020-02-01,2020-02-23,2020-02-01,-34.479587,-58.899465,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Barrio cerrado La Cascada,,,5.0,4.0,2.0,760.0,160.0,,VENTA CASA 5 AMBIENTES LA CASCADA COUNTRY PILAR,no paga
cxXDQHtqbdfqyvorRIIEdg==,Propiedad,2019-12-27,2020-04-01,2019-12-27,-34.55205154,-58.73258972,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,San Miguel,,,3.0,,3.0,180.0,180.0,,Casacuberta  2000 - U$D 130.000 - Casa en Venta,no paga
KIiJxKzZcKuyEv0R0AhUFQ==,Propiedad,2019-08-26,2020-01-17,2019-08-26,-34.454756720700004,-58.6871461543,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,General Pacheco,,,3.0,,2.0,75.0,75.0,Mensual,Casa - Venta - 3 Ambientes - Lopez Camelo - Pacheco - Tigre - Zona Norte -,no paga
0Hc+Zi3GJTG7raXOOAbP8w==,Propiedad,2020-03-21,2020-05-12,2020-03-21,,,Argentina,Bs.As. G.B.A. Zona Sur,Almirante Brown,Burzaco,,,5.0,4.0,1.0,,,,"Casa en Venta en Burzaco,  almirante brown  U$S 150000",no paga
PKuteqj0eObbphQESEeALA==,Propiedad,2020-04-04,2020-06-06,2020-04-04,-34.6717674636,-58.6727389946,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,3.0,3.0,2.0,,,,Chalet en Venta en Ituzaingo Sur,no paga
9B4oglrzohbbc9MajqUPDg==,Propiedad,2020-01-20,2020-04-28,2020-01-20,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,4.0,,,,CASA EN VENTA RUMENCO,no paga
YEkZZWdguUZuvGYs6OFo0A==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.4407091,-58.5376959,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,Rincon Del Arca,,,,3.0,5.0,,485.0,,Casa en Venta en Rincon del Arca,paga
kAafEYzaXu/kqW9m6BkUHw==,Propiedad,2020-01-09,2020-02-19,2020-01-09,-38.0870793026,-57.577777903599994,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Casa 4 ambientes sobre 2 lotes,no paga
jhQEcoLBtDl9heeFtzyXuw==,Propiedad,2019-04-23,9999-12-31,2019-04-23,,,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,9.0,,5.0,,380.0,Mensual,Casa - El Canton,no paga
opoGpVEfAUEEmJXkZjvNXQ==,Propiedad,2019-08-22,9999-12-31,2019-08-22,-34.5540546,-59.1608575,Argentina,Buenos Aires Interior,Luján,,,,5.0,,2.0,170.0,170.0,Mensual,Casa en Casuarinas con 3 dormitorios,no paga
4fmcjnuf2lLLfudWPSCTdA==,Propiedad,2020-02-05,2020-06-12,2020-02-05,-34.660296336799995,-58.652661780699994,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Castelar,,,5.0,4.0,2.0,254.0,254.0,Mensual,Muy buen chalet de sólida construcción de 5 ambientes en dos plantas con piscina climatizada!,no paga
/H6P21BZUY8ajd0SzaW77w==,Propiedad,2020-01-09,2020-02-11,2020-01-09,-34.438177308600004,-58.7658727656,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Del Viso,,,,4.0,3.0,370.0,120.0,,RETASADA!!!! HERMOSA CASA EN VENTA EN DE VICENZO GRANDE,no paga
