id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
Wgb8wq6ssdAMMPnhxdi+Ig==,Propiedad,2019-12-28,9999-12-31,2019-12-28,-34.618044,-58.443262,Argentina,Capital Federal,Caballito,,,,2.0,1.0,1.0,53.0,49.0,,VENTA DEPARTAMENTO 2 AMB. FRENTE Y C/FRE CABALLITO,no paga
JJZKqO5BqDFalh24SeI00w==,Propiedad,2019-12-22,2020-04-02,2019-12-22,,,Argentina,Capital Federal,Nuñez,,,,1.0,,1.0,,33.0,Mensual,Departamento - L.De Nuñez,no paga
FyoaGGumWvCVVcFzFHl6UQ==,Propiedad,2020-01-15,2020-04-18,2020-01-15,-32.959528999999996,-60.650266599999995,Argentina,Santa Fe,Rosario,,,,,,1.0,,,,MONOAMBIENTE CON BALCON - IDEAL RENTA - ENTREGA ESTE AÑO,no paga
RENggdbfEiKtsZdsUhR4Kg==,Propiedad,2019-11-08,2019-11-12,2019-11-08,-34.6109689,-58.46956360000001,Argentina,Capital Federal,Agronomía,,,,3.0,2.0,1.0,64.0,55.0,,VENTA URGENTE ! Departamento a estrenar !,no paga
vfgDQf1kNTUVWYP1w+t34Q==,Propiedad,2020-01-04,2020-01-17,2020-01-04,,,Argentina,Capital Federal,Nuñez,,,,3.0,2.0,2.0,65.0,65.0,,OPORTUNIDAD! 3 AMB 65 M² EN VENTA EN EXCELENTE ZONA MUY LUMINOSO,no paga
wT3FaEHoINf3ACYZ7/7enQ==,Propiedad,2020-02-17,2020-06-04,2020-02-17,-34.6285704102,-58.4670701816,Argentina,Capital Federal,Flores,,,,3.0,2.0,1.0,55.0,,Mensual,Departamento - Flores,no paga
6BzcfBhs5wTHsJ9fV7nbBA==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-38.006687,-57.54845400000001,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,1.0,1.0,1.0,,,,VENTA DEPARTAMENTO 1 AMBIENTE TODO A NUEVO,no paga
iuGKxgW7CSb3tN3teIHvPg==,Propiedad,2020-02-14,9999-12-31,2020-02-14,-34.562445000000004,-58.450617,Argentina,Capital Federal,Belgrano,,,,5.0,3.0,3.0,,,,OPPEL | Departamento en Venta | Cod: 30860,paga
ZrDgP7uhmNU558D75PKKrA==,Propiedad,2020-01-15,9999-12-31,2020-01-15,-34.456903999999994,-58.533828,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Beccar,,,,,1.0,,,,"Departamento  en Venta ubicado en Beccar, Zona Norte",no paga
TLSWUMW/5OZB6bRvrB6lXQ==,Propiedad,2020-02-05,2020-04-28,2020-02-05,-38.00080429999999,-57.5421419,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,Departamento 3 amb. c/depend. Centro,no paga
0lDRIICa42xEeITS0rlZzg==,Propiedad,2020-03-17,2020-04-01,2020-03-17,-34.6031140805,-58.4305506021,Argentina,Capital Federal,Almagro,,,,4.0,3.0,2.0,140.0,135.0,,Departamento de 4 ambientes en Venta en Almagro,paga
CYBV2iQZW/19R3BwsCmjzw==,Propiedad,2020-01-28,2020-06-05,2020-01-28,-34.6309748,-58.468135399999994,Argentina,Capital Federal,Flores,,,,2.0,1.0,1.0,,48.0,Mensual,OPORTUNIDAD!!DIVINO 2 AMBIENTES!! SE ENTREGA EN febrero 2020.AMENITIES,no paga
cXnHvE+uuVPVcXnRWTDAuQ==,Propiedad,2020-02-01,9999-12-31,2020-02-01,-34.918823338,-57.968285663100005,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,3.0,2.0,2.0,86.0,86.0,Mensual,Departamento - La Plata,no paga
bpxYHpFW2Gmt6UNc7VSKdw==,Propiedad,2020-01-27,2020-01-28,2020-01-27,-34.92963028,-57.94703674,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,,,1.0,,,,62 E/ 14 Y  100 - U$D 65.000 - Departamento en Venta,no paga
mSNkr164eE8NEtlgF2GFww==,Propiedad,2020-03-21,2020-04-08,2020-03-21,-34.7731808,-58.4193625,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,,,,3.0,2.0,1.0,,,,"Departamento en Venta en Lomas de zamora oeste,  lomas de zamora  U$S 130000",no paga
NMiYEjJhOLevxgXwbocHwA==,Propiedad,2020-01-09,2020-02-20,2020-01-09,-37.9701435,-57.54417779999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,APTO CREDITO - ESTRENAR - Constitución y la costa,no paga
swGmJfw3zbwDUFcSf438+g==,Propiedad,2019-09-21,2020-02-11,2019-09-21,-38.95724370000001,-68.0470884,Argentina,Neuquén,Confluencia,,,,2.0,,,,49.0,Mensual,Departamento - Neuquen,no paga
AwNFm+CrkdresLFhqQfvPw==,Propiedad,2020-03-14,2020-03-15,2020-03-14,,,Argentina,Capital Federal,Palermo,Palermo Viejo,,,5.0,4.0,3.0,357.0,125.0,,EXCELENTE DEPARTAMENTO TIPO CASA  BARRIO DE PALERMO,paga
zK9Uon3hBhuitQ9ucN4HSw==,Propiedad,2020-01-21,2020-04-27,2020-01-21,,,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,Virreyes,,,,,1.0,,,,Departamento muy luminoso de 3 amb en venta en Beccar,no paga
Br2HV877b5soKWIAmA2eBg==,Propiedad,2019-09-11,2019-10-08,2019-09-11,-32.931988,-60.6570864,Argentina,Santa Fe,Rosario,,,,1.0,1.0,1.0,40.0,36.0,,Departamentos a estrenar en Pichincha,no paga
biHWq9xIZs4BdAp/74n8hA==,Propiedad,2020-03-11,9999-12-31,2020-03-11,-32.94178391,-60.66463852,Argentina,Santa Fe,Rosario,,,,,,1.0,43.0,43.0,,Cordoba  3000 03°  - U$D 75.000 - Departamento en Venta,no paga
ivcFzwQoO0RnWQ03FBhRjA==,Propiedad,2019-11-14,2020-05-15,2019-11-14,-34.8802014,-58.05976120000001,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,3.0,2.0,2.0,,,,"Departamento en Venta en City bell, La plata U$S 96000",no paga
YuBIsxssXC5m0LVyH474GQ==,Propiedad,2019-11-12,9999-12-31,2019-11-12,-34.715388700000005,-58.2622678,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Quilmes,,,2.0,1.0,1.0,,,,"Departamento en Venta en Quilmes, Quilmes U$S 89000",no paga
GGkzoePp6P2ZlLPMzEp30g==,Propiedad,2019-11-01,2019-11-05,2019-11-01,-37.11529922,-56.85824203,Argentina,Buenos Aires Costa Atlántica,Pinamar,,,,1.0,,1.0,41.0,41.0,,De Las Ballenas  100 - U$D 75.000 - Departamento en Venta,no paga
oy9K9D3wfIBGFhQbOfdmDQ==,Propiedad,2020-01-27,2020-01-28,2020-01-27,-38.0061909,-57.545139,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,1 Ambiente a la calle con balcon,no paga
Iv5bPu9VKzberq5D3H3dDQ==,Propiedad,2019-11-14,9999-12-31,2019-11-14,-32.944054,-68.83824399999999,Argentina,Mendoza,Godoy Cruz,,,,3.0,2.0,1.0,69.0,59.0,,VENTA DEPARTAMENTOS EN POZO GODOY CRUZ MENDOZA,no paga
LYj1ltcC/7nK05C76eMIpw==,Propiedad,2019-10-07,2019-11-16,2019-10-07,-34.890111600000004,-57.9760863,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Tolosa,,,2.0,1.0,1.0,50.0,47.0,,"Venta departamento tipo duplex nuevo de 1 Dormitorio c/ cochera cubierta, Tolosa",no paga
yAY+Zt9yWwHhUrL0zbCQig==,Propiedad,2019-05-09,2020-01-03,2019-05-09,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,3.0,,2.0,84.0,72.0,Mensual,"Departamento en venta con una vista soñada, 3 ambientes Condominios de la Bahía Portezuelo",no paga
CDhxDKx1G2qY5CS/je7ckg==,Propiedad,2020-01-15,9999-12-31,2020-01-15,-34.604597,-58.394266,Argentina,Capital Federal,Barrio Norte,,,,,,1.0,,,,"Departamento  en Venta ubicado en Barrio Norte, Capital Federal",no paga
+DNlMTurlFnlmS/uvTVg4Q==,Propiedad,2020-02-14,2020-02-14,2020-02-14,-34.567277000000004,-58.454228,Argentina,Capital Federal,Belgrano,,,,1.0,0.0,1.0,,,Mensual,OPPEL | Departamento en Venta | Cod: 27704,no paga
sXiTGaAarasc7t5xlF7Ezw==,Propiedad,2019-08-27,9999-12-31,2019-08-27,-34.5857791,-58.414989899999995,Argentina,Capital Federal,Palermo,,,,2.0,1.0,1.0,64.0,55.0,,OM BOTANICO,no paga
gjpWYuWcj1a02BZJGEfB5A==,Propiedad,2019-10-29,2020-05-27,2019-10-29,-34.904716,-56.1880816,Uruguay,Montevideo,,,,,9.0,,3.0,180.0,1.0,Mensual,Departamento - Centro,no paga
mFHYGt0NS8qfxs/epsN9mg==,Propiedad,2020-01-15,2020-01-15,2020-01-15,-38.0041942,-57.546299899999994,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,Mensual,Venta Departamento 2 Ambientes Reciclado Totalmente Externo Balcon,no paga
IDt5VcXLiuSDjwKeVFycZQ==,Propiedad,2019-10-20,2019-12-29,2019-10-20,,,Argentina,Buenos Aires Costa Atlántica,Miramar,,,,2.0,1.0,1.0,40.0,40.0,,"Departamento en Miramar, sobre peatonal.cod: 1011.",no paga
y7/HqYJgBf1qZIwIksBqhA==,Propiedad,2019-08-31,2020-02-06,2019-08-31,-34.903387200000004,-56.128655200000004,Uruguay,Montevideo,,,,,,,1.0,41.0,37.0,Mensual,"Vendo apartamento de 1 dormitorio frente al Liceo Francés, Puerto del Buceo, Montevideo",no paga
cEvt8Ip51bBkGt1tFQTRhQ==,Propiedad,2020-01-08,2020-02-19,2020-01-08,-38.0089979,-57.5418017,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,2 Ambientes al lateral muy luminoso con balcon saliente y espacio de c,no paga
8XCn04AhgKOLLlfQpod7Cw==,Propiedad,2019-07-06,9999-12-31,2019-07-06,-31.425479333200002,-64.1820926053,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,,2.0,1.0,,82.0,Mensual,DEPARTAMENTO EN VENTA EN NUEVA CORDOBA 2 DORMITORIOS OPORTUNIDAD,no paga
DcKa4FN98/lE9acLzPhldg==,Propiedad,2019-11-20,9999-12-31,2019-11-20,-34.6320274442,-58.3715407386,Argentina,Capital Federal,Barracas,,,,3.0,,1.0,46.0,46.0,Mensual,Depto 3 Amb 2 Dorm Luminoso Excelente Ubicación - Barracas,no paga
5mjwhyFdQduZwTN4s3RqEg==,Propiedad,2019-12-31,2020-04-27,2019-12-31,-38.0096447,-57.540396400000006,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Departamento en Venta,no paga
GzWGZnSHd3rA1tktDluGzg==,Propiedad,2020-01-15,2020-03-03,2020-01-15,-34.413677,-58.847739000000004,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Barrio Cerrado,,,2.0,,2.0,,,,"Departamento  en Venta ubicado en Club Bamboo, Pilar y Alrededores",no paga
0PJHFWdsBiZKiXGfdWVZ+A==,Propiedad,2019-04-05,9999-12-31,2019-04-05,-34.59762620000001,-58.44538879999999,Argentina,Capital Federal,Villa Crespo,,,,2.0,,1.0,46.0,41.0,Mensual,Departamento - Villa Crespo,no paga
arSvIfobVR0ai9qYCys6AA==,Propiedad,2019-11-29,2019-12-14,2019-11-29,,,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,1.0,59.0,59.0,Mensual,Departamento de 3 ambientes en Venta en Villa crespo,no paga
l+8VGaBaKca5KRJYXRxbgQ==,Propiedad,2019-11-25,2019-11-26,2019-11-25,-34.859646000000005,-56.029697,Uruguay,Canelones,,,,,4.0,,3.0,130.0,103.0,Mensual,Apartamento de 3 dormitorios en venta en Parque Roosevelt,paga
F8jgt101pbs2TvlxfnaEGg==,Propiedad,2020-01-30,9999-12-31,2020-01-30,-32.94845348,-60.6706398943,Argentina,Santa Fe,Rosario,,,,2.0,1.0,1.0,40.0,,Mensual,Departamento en venta Rosario Echesortu. 1 Dormitorio.,no paga
KkkGHWJ0eNK1OHeG0Jcd0g==,Propiedad,2019-10-16,2020-03-06,2019-10-16,-32.95825195,-60.64945984,Argentina,Santa Fe,Rosario,,,,,,,,45.0,,Pasco  1600 - U$D 108.000 - Departamento en Venta,no paga
3CHn5WZQPApomZzFouBJww==,Propiedad,2019-11-21,2019-12-02,2019-11-21,-34.610443,-58.38475,Argentina,Capital Federal,Monserrat,,,,2.0,1.0,1.0,56.0,56.0,,"Venta Dpto 2 amb c/dep. Reciclado, balconcitos,luz",no paga
bigt8g/ggMvEYexzM6qHLg==,Propiedad,2019-09-19,2019-12-17,2019-09-19,-34.5068394,-58.477507499999994,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,4.0,,4.0,166.0,150.0,Mensual,EDIFICIO VISTA PUERTO DE OLIVOS - 4 AMB VISTA AL RIO/PTO.OLIVOS AMENITIES,paga
GhzcssNUl47lyw1g62SnQg==,Propiedad,2019-10-18,9999-12-31,2019-10-18,-34.642294799999995,-58.50370039999999,Argentina,Capital Federal,Villa Luro,,,,1.0,,1.0,38.0,38.0,Mensual,"Departamentos de 1, 2 y 3 ambientes a estrenar. Araujo al 400.",no paga
XeDNGJ+mM8biCNSeWnuZjA==,Propiedad,2020-01-08,2020-02-12,2020-01-08,-38.0093727,-57.5408694,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,2 AMBIENTES A RECICLAR,no paga
Fs5U3Cm6808LljzLF9T0hw==,Propiedad,2019-09-06,9999-12-31,2019-09-06,-32.9619153445,-60.6332079512,Argentina,Santa Fe,Rosario,,,,2.0,,1.0,41.0,41.0,Mensual,1 Dormitorio - 1º DE MAYO / ITUZAINGO,no paga
TZx2qMEnp7Jq/S6v/NWhww==,Propiedad,2019-04-22,9999-12-31,2019-04-22,-34.82164960000001,-58.4703566,Argentina,Bs.As. G.B.A. Zona Sur,Esteban Echeverría,Monte Grande,,,1.0,,1.0,45.0,45.0,Mensual,Departamento - Monte Grande,no paga
dmLBm1cmi8cS6bV51PfB2w==,Propiedad,2020-01-27,2020-02-07,2020-01-27,,,Argentina,Capital Federal,,,,,2.0,1.0,1.0,,48.0,Mensual,2 AMBIENTES EN VENTA - SORIANO 800 - MONTEVIDEO,no paga
07hsy7TyjONyxI7MnT3jaw==,Propiedad,2019-11-12,9999-12-31,2019-11-12,-34.6071909,-58.4489453,Argentina,Capital Federal,Caballito,,,,4.0,3.0,3.0,,,,"Departamento en Venta en Villa crespo, Capital federal U$S 215000",no paga
mRbgIi3P3kvLm8ndvJJVMg==,Propiedad,2020-02-12,2020-03-13,2020-02-12,-34.599207299999996,-58.5316821,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,3.0,2.0,1.0,,,,3 AMBIENTES | RAFFO 2935,no paga
K+HBj+8F6jZNHSaYciWR0Q==,Propiedad,2019-12-28,2020-01-21,2019-12-28,-34.5950443,-58.442537800000004,Argentina,Capital Federal,Villa Crespo,,,,2.0,,1.0,51.0,46.0,Mensual,Departamento - Villa Crespo,no paga
SHBrz0xZWelB6kH+y0He2A==,Propiedad,2020-01-08,2020-02-19,2020-01-08,,,Argentina,Santa Fe,Rosario,,,,,,,,,,DEPARTAMENTO 1 DORMITORIO CON BALCÓN CONTRAFRENTE - LUMINOSO - A METR,no paga
3SACIhmHOuttvtKev1qjTQ==,Propiedad,2020-01-02,9999-12-31,2020-01-02,-34.583695,-58.4246125,Argentina,Capital Federal,Palermo,,,,1.0,,,,49.0,Mensual,Monoambiente Estrenar Balcón al frente Palermo Amenities,no paga
sW3OuIm+ZT495qcGWtmeFQ==,Propiedad,2020-03-21,2020-04-03,2020-03-21,-34.6428354,-58.438364,Argentina,Capital Federal,Parque Chacabuco,,,,1.0,,1.0,51.0,51.0,,Departamento - Parque Chacabuco,no paga
EcctklapLFrDwJ0bCDcMCg==,Propiedad,2020-04-02,2020-04-03,2020-04-02,-34.5793262582,-58.4558185022,Argentina,Capital Federal,Colegiales,,,,1.0,,1.0,32.0,27.0,,Departamento de 1 ambiente en Venta en Colegiales,no paga
ku3mS/J3uk8QqZn2ptlsBQ==,Propiedad,2020-01-08,2020-02-19,2020-01-08,-37.984494700000006,-57.56946479999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,Venta departamento 4 ambientes con cochera,no paga
IKZian7Ra4AWE4eKg/Ac2g==,Propiedad,2020-03-29,9999-12-31,2020-03-29,-34.636262,-58.538031999999994,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Ciudadela,,,1.0,,1.0,35.0,31.0,,DEPTO. VENTA MONOAMBIENTE EXC. CALIDAD CIUDADELA,no paga
RIrOdgk2L6qy8DfgJRelqg==,Propiedad,2020-01-04,2020-01-04,2020-01-04,-38.004179,-57.5466163,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,Mensual,1 AMB. EXTERNO C/BALCON - BOLIVAR - CORRIENTES,no paga
RVjuEnzPAcYzPOnPdxaqfw==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.719030318499996,-58.254573908999994,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,4.0,3.0,4.0,,,,Semipiso en Venta en Quilmes Centro,paga
5M0dgdn3vmw99b0cihxpkw==,Propiedad,2019-09-14,2019-12-05,2019-09-14,-34.73344803,-58.24427795,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Quilmes,,,,,1.0,60.0,60.0,,Av. Mitre  1300 2°  - U$D 110.000 - Departamento en Venta,no paga
EohUR2GnYbcEecNx5K29lw==,Propiedad,2020-01-23,2020-01-23,2020-01-23,-37.999179600000005,-57.5807855,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,Mensual,Depto. 4 amb con balcón corrido a la calle. Av.Jara 3200!,no paga
41nWKQhEQqT505SlY/T75g==,Propiedad,2019-11-12,2020-02-18,2019-11-12,-38.007131799999996,-57.5423158,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,2.0,48.0,23.0,,"DEPARTAMENTO 2 AMBIENTES,CON DEPENDENCIA Y BALCON ",no paga
d8HpFj44w+OFihORgTvFAg==,Propiedad,2020-01-09,2020-02-18,2020-01-09,-38.0172736,-57.5472395,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,,,,,Triplex 3 ambientes con terraza y cochera a estrenar,paga
cmaKtpmeMlJHPT68ngGTdw==,Propiedad,2019-11-17,9999-12-31,2019-11-17,,,Argentina,Mendoza,Mendoza,,,,3.0,2.0,1.0,,,,PRESIDENTE VILLA CARRARA. AMENITIES.,no paga
bbChZ3wq31v/U9iIMpxANg==,Propiedad,2019-12-30,9999-12-31,2019-12-30,-32.959396000000005,-60.642084,Argentina,Santa Fe,Rosario,,,,1.0,,1.0,34.0,30.0,,DEPARTAMENTO EN VENTA ABASTO 1 AMBIENTE,no paga
1WjifzvCPlVnMZtsHogT8g==,Propiedad,2019-12-30,2020-04-27,2019-12-30,-38.0120864,-57.56414399999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,departamento 2 Ambientes,no paga
dsGUc6lSmw0VEZbH+wn4lw==,Propiedad,2019-12-18,2020-03-06,2019-12-18,-34.5627452,-58.440940000000005,Argentina,Capital Federal,Belgrano,,,,3.0,,2.0,,103.0,Mensual,Departamento 3 amb c/coch - Belgrano,paga
BRl0B4PB8An+c8nuAxH2bA==,Propiedad,2020-01-08,9999-12-31,2020-01-08,,,Argentina,Capital Federal,,,,,2.0,1.0,1.0,,,,DEPARTAMENTO DE 1 DORMTORIO EN BARRIO MARTIN - POSESIÓN INMEDITA!!,no paga
XXpTQJQona4ZE528/SHTRg==,Propiedad,2020-02-04,2020-03-09,2020-02-04,-34.575273100000004,-58.492264799999994,Argentina,Capital Federal,Villa Urquiza,,,,1.0,,1.0,38.0,30.0,,VILLA URQUIZA / 1 AMB,no paga
YeuFAHR6kSlpi65tsMGYjQ==,Propiedad,2019-12-13,2019-12-23,2019-12-13,-34.55515689999999,-58.4535714,Argentina,Capital Federal,Belgrano,,,,1.0,,1.0,34.0,31.0,,Departamento de 1 ambiente en Venta en Belgrano,no paga
5leJnyS2/Sp+45DJtS3slA==,Propiedad,2019-11-08,2019-11-10,2019-11-08,-31.4470745,-64.193423,Argentina,Córdoba,Córdoba,,,,3.0,1.0,1.0,55.0,43.0,,Departamento de 1Dormitorio con cochera y renta,no paga
AXjwWPNl5sbfyv3oG+CV8w==,Propiedad,2020-01-08,2020-02-13,2020-01-08,-34.4250552381,-58.6583924941,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,2.0,1.0,1.0,48.0,44.0,,Nordelta - El Palmar Departamento 2 ambientes en Venta ,no paga
/KjrN8hFTgSofx7yN+PngQ==,Propiedad,2019-03-29,2020-02-13,2019-03-29,-34.519687,-58.485484,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,,,,1.0,,1.0,,,,Departamento en Venta ubicado en Vicente López,no paga
PUA2LpfgMnKY4UExycqYIw==,Propiedad,2020-01-08,2020-02-19,2020-01-08,-37.112089700000006,-56.86149279999999,Argentina,Buenos Aires Costa Atlántica,Pinamar,,,,,,1.0,,,,Patagonia II 3º 312,no paga
x2jZSw1fFpwjPufiu9txIw==,Propiedad,2019-11-13,2019-11-13,2019-11-13,-34.640840999999995,-58.374041000000005,Argentina,Capital Federal,Barracas,,,,2.0,,,45.0,45.0,Mensual,Departamento 2 ambientes ,no paga
NUkXZmz/oJs6gZuJKD4srg==,Propiedad,2019-04-11,9999-12-31,2019-04-11,-32.9320427053,-60.651607517200006,Argentina,Santa Fe,Rosario,,,,2.0,,1.0,40.0,40.0,Mensual,PREVENTA 8% de Descuento 1 Dormitorio Parque España,no paga
vZjSUSUuzA9xE9p4ak8+Qw==,Propiedad,2020-01-01,2020-01-03,2020-01-01,-38.0053216,-57.568717299999996,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,,depto de 3 amb pb a la calle,no paga
C7Efjc5GMB6gnTVnWzvLUw==,Propiedad,2020-01-08,2020-02-19,2020-01-08,-32.954303,-60.650475899999996,Argentina,Santa Fe,Rosario,,,,,,1.0,,,,DEPARTAMENTO EN ZONA CENTRO - 1 DORMITORIO - BALCON AL FRENTE,no paga
Ay5Q2M5cFtIWVHfLpZe5ww==,Propiedad,2020-01-29,2020-02-11,2020-01-29,-34.584755755399996,-58.4640712032,Argentina,Capital Federal,Chacarita,,,,2.0,1.0,1.0,53.0,46.0,,Venta Departamento 2 ambientes a Estrenar. Av Triunvitaro 2900 ,no paga
mUm63wXJKfw+5ilQDt1ZSQ==,Propiedad,2020-03-07,9999-12-31,2020-03-07,-37.9918126215,-57.5483516042,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,La Perla,,,2.0,1.0,1.0,,,,"Departamento en Venta en La perla, Mar del plata U$S 152000",no paga
MJ1sBC0LalWgVszHj8KWGg==,Propiedad,2019-08-08,2020-05-05,2019-08-08,-38.004257,-57.545131999999995,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,,,,Venta Departamento en Mar Del Plata Costa Atlantica Entre Rìos 2100,no paga
0+ms9DyBX87BNoq7Hgslkg==,Propiedad,2020-01-15,2020-04-28,2020-01-15,-34.93267822,-57.992836,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Tolosa,,,,,1.0,,,,136 E/ 37 Y   100 - U$D 58.000 - Departamento en Venta,no paga
gm+AmxMJnEnYGCwDL9Fblg==,Propiedad,2020-01-08,2020-02-19,2020-01-08,,,Argentina,Santa Fe,Rosario,,,,,,1.0,,,,DEPARTAMENTO 1 DORMITORIO 34 MTS2 REMODELADO A NUEVO - ZONA UNIVERSITA,no paga
HKdckiXtJimHtiZweUAuNQ==,Propiedad,2020-01-23,2020-02-07,2020-01-23,,,Argentina,Capital Federal,San Nicolás,,,,1.0,1.0,1.0,21.0,16.0,,"Unidaddes de coliving c/ renta, coworking y hostel",no paga
/gaCCHGUwWnBvQKwTBfDfA==,Propiedad,2020-01-04,2020-04-27,2020-01-04,-38.000174799999996,-57.5434532,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,2.0,,,,DEPTO. 2 AMB. CORRIENTES 1600,no paga
ARsGYMm+l5isM+XWaUeTWg==,Propiedad,2019-11-13,2020-05-14,2019-11-13,-34.6287314,-58.4545003,Argentina,Capital Federal,Flores,,,,2.0,1.0,2.0,,,,"Departamento en Venta en Caballito, Capital federal U$S 185300",no paga
CvqAoORv4iaLnXuKtMc4lQ==,Propiedad,2019-10-15,9999-12-31,2019-10-15,-38.0086661,-57.540162800000004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,40.0,,,2 AMBIENTES A LA CALLE A UNA CUADRA DEL MAR,no paga
z7GUfmHp/4+gaRRwy41BXw==,Propiedad,2019-04-12,2020-05-14,2019-04-12,-34.948923,-54.930765,Uruguay,Maldonado,Punta del Este,,,,4.0,3.0,3.0,341.0,,Mensual,DEPARTAMENTO EN VENTA,paga
Ft36floHO0A7Ofv83vYpBA==,Propiedad,2020-01-06,2020-01-06,2020-01-06,-38.003388,-57.545767000000005,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,1.0,,,Mensual,2 AMB CONTRAFRENTE AV.COLON - CORRIENTES,no paga
coLQhvJ3hfKuMxKp3NZLmQ==,Propiedad,2019-12-20,9999-12-31,2019-12-20,-34.4381254,-58.876701399999995,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Mayling Club de Campo,,,2.0,,1.0,,53.0,Mensual,D. Esteche Realty &amp; Home  Dormi en Mayling Club de Campo,no paga
yIuUD/pFsWl8RoTAw6Sl1Q==,Propiedad,2020-03-22,9999-12-31,2020-03-22,-34.6186638632,-58.462411724,Argentina,Capital Federal,Flores,,,,4.0,3.0,2.0,96.0,79.0,,Semipiso 3 amb con Amenities  - Cochera y baulera,no paga
cJ/wj7w5a6mV5vqp4ANnxw==,Propiedad,2019-08-26,9999-12-31,2019-08-26,-34.8730675,-57.883717299999994,Argentina,Buenos Aires Interior,Berisso,,,,,,1.0,40.0,36.0,Mensual,Departamento - Berisso,no paga
w3vg+TUqSrJ4vlUp9P6XnQ==,Propiedad,2019-10-11,9999-12-31,2019-10-11,-34.529159,-58.7245728,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,San Miguel,,,2.0,,1.0,40.0,40.0,Mensual,Departamento - Centro (S.Mig.),no paga
tKHVTdclTuqzT/quu4NLIg==,Propiedad,2019-09-23,2019-10-08,2019-09-23,-31.4257603,-64.4946525,Argentina,Córdoba,Villa Carlos Paz,,,,4.0,2.0,1.0,52.0,52.0,,LIQUIDACION DE LA SEMANA DPTO DOS DORM CON COCHERA,no paga
qBLjL2lzJnurKGtgEofBzA==,Propiedad,2019-12-09,9999-12-31,2019-12-09,-34.5795015,-58.484634,Argentina,Capital Federal,Villa Urquiza,,,,2.0,,1.0,41.0,38.0,Mensual,Departamento - Villa Urquiza,no paga
ArfSmD6moquCuRhkszLbTg==,Propiedad,2019-10-12,2019-12-23,2019-10-12,-34.458790344499995,-58.534932561400005,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Beccar,,,3.0,2.0,3.0,174.0,89.0,,"Duplex en Complejo Beccar Central de 3 amb.con jardín y COCHERA DOBLE, y amenities.",paga
